종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
007340,DN오토모티브,KOSPI,,83000,1900,2.34,81100,83800,80900,25882,2142621400,833500017000,9994005
004840,DRB동일,KOSPI,,6390,-40,-0.62,6440,6550,6300,98158,629913960,127352700000,19930000
241520,DSC인베스트먼트,KOSDAQ,중견기업부,4025,60,1.51,3945,4130,3940,464916,1885234670,112079954090,27811403
155660,DSR,KOSPI,,4245,-5,-0.12,4250,4295,4225,9697,41198170,67920000000,16000000
069730,DSR제강,KOSPI,,4160,15,0.36,4190,4190,4140,16716,69341580,59760000000,14400000
017860,DS단석,KOSPI,,162500,-1500,-0.91,165300,166200,162000,22613,3698471200,955408852000,5861404
180400,DXVX,KOSDAQ,중견기업부,4230,245,6.15,3955,4280,3955,188017,784843645,127526003040,30219432
017940,E1,KOSPI,,68000,-1900,-2.72,70100,70100,65000,29104,1988388900,466480000000,6860000
245620,EDGC,KOSDAQ,기술성장기업부,469,-46,-8.93,441,519,433,8510069,4054414927,56562734124,120860543
037370,EG,KOSDAQ,중견기업부,9570,-140,-1.44,9720,9730,9550,42790,410779920,82540982040,8624972
278990,EMB,KONEX,일반기업부,10780,-420,-3.75,11000,11200,10600,1988,21520900,51761043180,4801581
365550,ESR켄달스퀘어리츠,KOSPI,,4220,50,1.2,4185,4240,4165,156563,659730015,896039245000,213089000
050120,ES큐브,KOSDAQ,벤처기업부,2595,-65,-2.44,2640,2660,2590,28015,73093270,35198803170,13564086
383220,F&F,KOSPI,,67900,-100,-0.15,68600,68600,67200,122750,8332048000,2608711807500,38307075
007700,F&F홀딩스,KOSPI,,15720,320,2.08,15560,15830,15430,19497,304946540,611357556210,39114367
214270,FSN,KOSDAQ,중견기업부,2580,-150,-5.49,2765,2765,2555,736327,1932774875,86118699170,33250463
130500,GH신소재,KOSDAQ,중견기업부,2700,40,1.5,2660,2705,2630,20009,53713360,39198915140,14545052
114090,GKL,KOSPI,,12020,-40,-0.33,12130,12130,11980,226530,2722070330,742886596700,61855670
900290,GRT,KOSDAQ,외국기업(소속부없음),3425,-30,-0.87,3470,3550,3365,30018,102284060,230759375000,67375000
078930,GS,KOSPI,,50900,1400,2.83,50300,51900,50000,215361,11060767200,4720101202400,92915378
083450,GST,KOSDAQ,우량기업부,50600,-2600,-4.89,54100,54500,50000,1333892,68859939900,473341446000,9317745
006360,GS건설,KOSPI,,15010,-10,-0.07,15100,15100,14920,362631,5433917050,1282010720200,85581490
001250,GS글로벌,KOSPI,,2740,20,0.74,2730,2765,2685,637741,1736630045,226967851000,82533764
007070,GS리테일,KOSPI,,20800,0,0.0,20900,21050,20700,134530,2803929800,2183368673700,104717922
078935,GS우,KOSPI,,39100,350,0.9,38750,39200,38750,4274,167130650,69518972700,1784826
297890,HB솔루션,KOSDAQ,우량기업부,4765,395,9.04,4480,5000,4435,16399389,78539261655,348389725270,73114318
440290,HB인베스트먼트,KOSDAQ,중견기업부,3125,5,0.16,3145,3170,3110,111493,349774985,84093741300,26867010
078150,HB테크놀러지,KOSDAQ,우량기업부,2360,-40,-1.67,2380,2440,2355,2505617,5995034665,219736720920,92715916
012630,HDC,KOSPI,,8160,140,1.75,8030,8240,7950,198616,1624651040,488089860570,59741721
039570,HDC랩스,KOSPI,,8100,0,0.0,8090,8120,7900,7281,58592960,210256568100,25957601
089470,HDC현대EP,KOSPI,,4750,-45,-0.94,4830,4840,4705,54410,258369710,150887000000,31900000
294870,HDC현대산업개발,KOSPI,,18010,220,1.24,17930,18290,17700,295717,5345366410,1187650086600,65907330
009540,HD한국조선해양,KOSPI,,127600,3100,2.49,125700,128700,125200,360124,45919831600,9009417666800,70773116
267250,HD현대,KOSPI,,70300,1400,2.03,69600,71100,69200,156209,10987935200,5521616641500,78993085
267270,HD현대건설기계,KOSPI,,54900,500,0.92,54900,56400,54800,181618,10085510000,1085513694300,19700793
322000,HD현대에너지솔루션,KOSPI,,22550,-200,-0.88,22650,22750,22350,39421,886877800,250320000000,11200000
042670,HD현대인프라코어,KOSPI,,8270,50,0.61,8300,8410,8250,1598537,13316628740,1652716590840,199603453
267260,HD현대일렉트릭,KOSPI,,149700,600,0.4,150900,153700,148100,232961,34959177900,5396256109500,36047135
329180,HD현대중공업,KOSPI,,125800,3500,2.86,122800,127800,122800,171894,21616297200,11141026058000,88773116
097230,HJ중공업,KOSPI,,3285,5,0.15,3285,3350,3280,29726,98733985,277303355730,83274281
195940,HK이노엔,KOSDAQ GLOBAL,중견기업부,37400,50,0.13,37600,37600,37150,63985,2390868100,1056704934300,28329891
014790,HL D&I,KOSPI,,1999,6,0.3,2000,2010,1989,34944,69700457,75376474591,37858601
028300,HLB,KOSDAQ,중견기업부,103800,1000,0.97,102900,105000,100800,1400593,143925128800,13499802631200,130812041
003580,HLB글로벌,KOSPI,,6700,-190,-2.76,6820,6820,6600,393289,2634345500,298305198800,44523164
278650,HLB바이오스텝,KOSDAQ,중견기업부,3845,-25,-0.65,3900,3925,3835,1153711,4460880020,328547517705,85447989
343090,HLB사이언스,KONEX,일반기업부,2430,-60,-2.41,2590,2590,2350,11365,27551375,39801959010,16379407
067630,HLB생명과학,KOSDAQ,중견기업부,18830,-510,-2.64,19170,19240,18570,1643264,31041404580,1999384694520,106124453
024850,HLB이노베이션,KOSDAQ,중견기업부,4070,-95,-2.28,4175,4285,3970,1794775,7262206740,277073838990,68160846
047920,HLB제약,KOSDAQ,기술성장기업부,32350,0,0.0,32400,32850,31550,947368,30459021650,1019349668400,31656822
115450,HLB테라퓨틱스,KOSDAQ,중견기업부,10020,330,3.41,9990,10340,9750,4743806,47669854690,752778178290,75353171
046210,HLB파나진,KOSDAQ,벤처기업부,4610,-25,-0.54,4635,4740,4610,399666,1863120340,189645937375,41004527
204320,HL만도,KOSPI,,32450,150,0.46,32450,32700,32150,141675,4596688250,1526106400000,46957120
060980,HL홀딩스,KOSPI,,35500,300,0.85,35100,35600,35100,26436,935424900,361014055000,10169410
011200,HMM,KOSPI,,15700,20,0.13,15790,15970,15680,1001971,15833920720,10824810482160,689039496
403870,HPSP,KOSDAQ,벤처기업부,51400,-400,-0.77,52600,53200,51400,659660,34320326000,4271108416000,82934144
036640,HRS,KOSDAQ,우량기업부,5530,-170,-2.98,5690,5690,5510,135408,754222450,90114948000,16354800
035000,HS애드,KOSPI,,6220,-20,-0.32,6210,6270,6170,30856,191366540,103049283980,16567409
439730,IBKS제20호스팩,KOSDAQ,SPAC(소속부없음),2570,-25,-0.96,2590,2590,2510,6990,17944270,11162900000,4310000
442770,IBKS제21호스팩,KOSDAQ,SPAC(소속부없음),2440,-15,-0.61,2450,2450,2440,1306,3189240,10272400000,4210000
448760,IBKS제22호스팩,KOSDAQ,SPAC(소속부없음),2435,0,0.0,2435,2435,2385,2104,5111460,10787050000,4430000
467930,IBKS제23호스팩,KOSDAQ,SPAC(소속부없음),2210,0,0.0,2200,2220,2195,15315,33681420,9348300000,4230000
469480,IBKS제24호스팩,KOSDAQ,SPAC(소속부없음),2190,5,0.23,2185,2190,2175,13646,29784360,9242550000,4230000
003560,IHQ,KOSPI,,10760,0,0.0,0,0,0,0,0,58906362440,5474569
095340,ISC,KOSDAQ,우량기업부,89200,-1000,-1.11,93700,93700,87800,311493,27973070200,1890777573600,21197058
099520,ITX-AI,KOSDAQ,관리종목(소속부없음),1284,0,0.0,0,0,0,0,0,58141862016,45281824
175330,JB금융지주,KOSPI,,12960,140,1.09,12950,13280,12930,196993,2572567790,2532179910040,195083198
950170,JTC,KOSDAQ,관리종목(소속부없음),4380,-220,-4.78,4555,4620,4295,197764,868110755,220515611855,50288623
234080,JW생명과학,KOSPI,,12590,180,1.45,12410,12650,12410,13221,165893830,199357034860,15834554
067290,JW신약,KOSDAQ,중견기업부,2125,128,6.41,1998,2145,1993,941235,1967769885,107783984240,50841502
001060,JW중외제약,KOSPI,,32750,650,2.02,32150,33300,32150,129004,4217303250,762614207500,23285930
001067,JW중외제약2우B,KOSPI,,60900,-100,-0.16,59100,60900,59100,46,2761400,12766358400,209973
001065,JW중외제약우,KOSPI,,30600,100,0.33,30600,30600,30150,69,2101650,10412407950,341951
096760,JW홀딩스,KOSPI,,3150,15,0.48,3135,3180,3120,31809,100115465,232863567300,73924942
035900,JYP Ent.,KOSDAQ GLOBAL,우량기업부,67600,100,0.15,68100,68300,67100,338040,22870159700,2409102957600,35532492
318000,KBG,KOSDAQ,벤처기업부,8420,-450,-5.07,8870,8890,8400,179485,1546832680,74466699960,8740223
024840,KBI메탈,KOSDAQ,중견기업부,1347,-8,-0.59,1354,1358,1325,137690,184415063,45768014484,33952533
105560,KB금융,KOSPI,,73800,1300,1.79,73900,76500,73300,2236454,166617378850,29819468220800,403511072
432320,KB스타리츠,KOSPI,,4100,0,0.0,4090,4105,4070,52370,214433060,415291497075,101414285
024120,KB오토시스,KOSDAQ,중견기업부,4380,25,0.57,4345,4440,4335,22793,99445430,50370000000,11500000
455250,KB제25호스팩,KOSDAQ,SPAC(소속부없음),2195,-5,-0.23,2200,2200,2175,1947,4277400,9449475000,4305000
458320,KB제26호스팩,KOSDAQ,SPAC(소속부없음),2325,0,0.0,2320,2365,2305,75727,176955790,12799125000,5505000
464680,KB제27호스팩,KOSDAQ,SPAC(소속부없음),1999,0,0.0,1998,2005,1994,101966,203671256,25810000000,12905000
002380,KCC,KOSPI,,290000,9500,3.39,282000,294000,282000,45507,13217896000,2577076590000,8886471
021320,KCC건설,KOSDAQ,우량기업부,4620,-35,-0.75,4655,4690,4520,21027,96456185,99724000000,21400000
344820,KCC글라스,KOSPI,,41150,600,1.48,40700,41350,40600,36326,1495692100,657186568800,15970512
036670,KCI,KOSDAQ,우량기업부,7740,90,1.18,7600,7800,7600,20571,158109890,87117100000,11270000
009070,KCTC,KOSPI,,3900,20,0.52,3850,3920,3850,35924,139542375,116700000000,30000000
009440,KC그린홀딩스,KOSPI,,2770,0,0.0,2770,2780,2725,48112,132295490,62144894600,22434980
112190,KC산업,KONEX,일반기업부,1689,72,4.45,1698,1698,1501,12,19949,12034552317,7125253
119650,KC코트렐,KOSPI,,1448,-21,-1.43,1449,1469,1427,305248,440045777,73601696350,50935430
044180,KD,KOSDAQ,투자주의환기종목(소속부없음),691,14,2.07,671,697,664,154151,104732506,18221538918,26717799
092220,KEC,KOSPI,,1482,-3,-0.2,1486,1500,1482,603436,897200853,297530974962,200763141
151860,KG ETS,KOSDAQ,우량기업부,9940,60,0.61,9920,10110,9750,343617,3406531060,358560000000,36000000
046440,KG모빌리언스,KOSDAQ,우량기업부,5210,20,0.39,5200,5220,5160,53994,280286760,201892953600,38825568
003620,KG모빌리티,KOSPI,,7110,160,2.3,7000,7410,6850,2476969,17650469610,1329257330640,186956024
016380,KG스틸,KOSPI,,7000,-40,-0.57,7040,7070,6970,342124,2397825740,702062456940,100008897
035600,KG이니시스,KOSDAQ,우량기업부,11720,-220,-1.84,11960,11990,11700,185149,2182583610,326481877800,27904434
001390,KG케미칼,KOSPI,,5860,30,0.51,5870,5920,5790,376431,2204860430,401228574400,68469040
226360,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),319,0,0.0,0,0,0,0,0,60627181021,190053859
111870,KH 전자,KOSDAQ,관리종목(소속부없음),2970,0,0.0,0,0,0,0,0,41572037430,13997319
033180,KH 필룩스,KOSPI,,6630,0,0.0,0,0,0,0,0,120578742570,18186839
060720,KH바텍,KOSDAQ,중견기업부,14740,-350,-2.32,15040,15110,14650,189581,2819584580,348058397400,23677442
015590,KIB플러그에너지,KOSPI,,423,55,14.95,366,435,365,26918158,11057791316,99295266936,236981544
001940,KISCO홀딩스,KOSPI,,25800,100,0.39,25600,26550,25500,37753,984867950,417350604000,16176380
058400,KNN,KOSDAQ,우량기업부,900,0,0.0,898,912,898,512698,462665895,119319177720,132429720
025000,KPX케미칼,KOSPI,,45900,0,0.0,45900,46000,45650,6768,309774700,221914000000,4840000
092230,KPX홀딩스,KOSPI,,57700,400,0.7,57200,57800,57100,1518,87177200,244184538800,4224646
000040,KR모터스,KOSPI,,1195,153,14.68,1250,1354,1195,7692149,10038963551,35192504544,29132868
044450,KSS해운,KOSPI,,8230,70,0.86,8160,8310,8160,27682,228279840,191151086400,23085880
030200,KT,KOSPI,,37300,-50,-0.13,37600,37750,37150,338898,12655343500,9618206348000,257860760
033780,KT&G,KOSPI,,91300,-1100,-1.19,93000,93000,91000,295174,27015063500,11937540725200,130322497
058850,KTcs,KOSPI,,3660,-15,-0.41,3680,3725,3660,466205,1719629255,156440525000,42685000
058860,KTis,KOSPI,,2930,5,0.17,2935,2945,2920,113566,332976945,102317880000,34802000
122450,KX,KOSDAQ,중견기업부,4785,5,0.1,4780,4850,4750,13004,62449040,216932587740,45335964
052900,KX하이텍,KOSDAQ,우량기업부,1407,37,2.7,1371,1407,1362,243178,338795788,77205631317,55107517
376190,LB루셈,KOSDAQ,중견기업부,7190,190,2.71,6920,7190,6910,26138,185983690,176874000000,24600000
061970,LB세미콘,KOSDAQ,우량기업부,7630,510,7.16,7200,7650,7150,1415933,10597852700,334514282880,43784592
309960,LB인베스트먼트,KOSDAQ,중견기업부,4385,-110,-2.45,4430,4850,4315,953873,4361607900,101227162040,23217239
093050,LF,KOSPI,,14220,-20,-0.14,14210,14380,14000,92349,1307835450,415500400000,29240000
003550,LG,KOSPI,,89100,0,0.0,89800,90500,89000,174839,15671257100,14015518476300,157300993
034220,LG디스플레이,KOSPI,,11000,60,0.55,10950,11010,10900,599219,6564715250,3918081915000,357815700
051900,LG생활건강,KOSPI,,365000,16000,4.58,359000,372000,355500,225309,82718693500,5716260102000,15618197
051905,LG생활건강우,KOSPI,,161400,10000,6.61,152300,161700,152300,23058,3662864100,338681126100,2099697
373220,LG에너지솔루션,KOSPI,,407500,4500,1.12,405000,410000,404000,114372,46567799000,95355000000000,234000000
003555,LG우,KOSPI,,64800,1000,1.57,64400,65000,64100,5334,343272800,195800976000,3021620
032640,LG유플러스,KOSPI,,9930,10,0.1,9960,10000,9930,869531,8656991240,4339916928340,436611361
011070,LG이노텍,KOSPI,,192300,2600,1.37,191200,193100,189800,138650,26573506100,4548817965400,23667107
066570,LG전자,KOSPI,,96000,-200,-0.21,96800,97400,95800,302847,29165789200,15710190144000,163647814
066575,LG전자우,KOSPI,,43600,400,0.93,43200,43600,43150,41102,1783624500,747590652000,17185992
037560,LG헬로비전,KOSPI,,3420,10,0.29,3410,3450,3405,124425,425579210,264868278300,77446865
051910,LG화학,KOSPI,,438500,2000,0.46,440500,444000,435500,164535,72197019500,30954742405500,70592343
051915,LG화학우,KOSPI,,301000,-500,-0.17,301000,303000,298500,18108,5436941500,2302795600000,7688800
079550,LIG넥스원,KOSPI,,161500,-2900,-1.76,165100,166100,160900,234450,38185179500,3559600000000,22000000
006260,LS,KOSPI,,105100,-2300,-2.14,107400,108000,104200,221575,23397168200,3390660000000,32200000
010120,LS ELECTRIC,KOSPI,,90400,-1400,-1.53,91800,92400,89600,299930,27168109900,2712000000000,30000000
000680,LS네트웍스,KOSPI,,4690,-295,-5.92,4920,4925,4680,3071933,14605656360,369192129960,78803016
060370,LS마린솔루션,KOSDAQ,중견기업부,9440,-120,-1.26,9500,9770,9240,89362,839577160,247450733280,25938232
417200,LS머트리얼즈,KOSDAQ,중견기업부,24300,-650,-2.61,24950,25000,24250,705978,17311518700,1647342246650,67652659
229640,LS에코에너지,KOSPI,,18750,-50,-0.27,18800,19100,18570,217212,4094497240,577585217940,30624879
108320,LX세미콘,KOSPI,,80700,400,0.5,80600,81000,80100,67302,5426715900,1312529010000,16264300
001120,LX인터내셔널,KOSPI,,26050,200,0.77,26050,26050,25800,135306,3507886600,1005822000000,38760000
108670,LX하우시스,KOSPI,,39300,400,1.03,38750,39550,38750,9072,356286800,353326198000,8967670
108675,LX하우시스우,KOSPI,,20750,-50,-0.24,20700,20850,20450,1673,34659100,21420847500,1032330
383800,LX홀딩스,KOSPI,,7000,20,0.29,6980,7000,6950,43103,300666100,532439216200,76280690
38380K,LX홀딩스1우,KOSPI,,9020,20,0.22,9140,9140,9000,1260,11392980,13216870700,1465285
086960,MDS테크,KOSDAQ,중견기업부,1888,-28,-1.46,1916,1933,1886,1353925,2576221515,165260697432,87578536
023150,MH에탄올,KOSPI,,6320,90,1.44,6230,6560,6230,22350,143658380,46558499060,7378526
038340,MIT,KOSDAQ,투자주의환기종목(소속부없음),1283,0,0.0,0,0,0,0,0,33979354334,26484298
035420,NAVER,KOSPI,,183100,500,0.27,183000,184400,182600,558331,102238906000,29737013561400,162408594
160550,NEW,KOSDAQ,중견기업부,3670,-5,-0.14,3675,3700,3645,42050,154189390,102554939550,27906106
053290,NE능률,KOSDAQ,우량기업부,5260,0,0.0,5280,5360,5190,101407,535344880,87093637890,16526307
181710,NHN,KOSPI,,25900,-350,-1.33,26250,26450,25750,66600,1737774800,876230891850,33766123
060250,NHN KCP,KOSDAQ GLOBAL,우량기업부,13300,-600,-4.32,14110,14320,13220,1037820,14019634250,536144156850,40160611
104200,NHN벅스,KOSDAQ,중견기업부,4915,-65,-1.31,4980,5020,4820,120578,587940345,72210168500,14827550
400760,NH올원리츠,KOSPI,,3545,10,0.28,3540,3560,3525,17406,61685135,150021000000,42200000
005940,NH투자증권,KOSPI,,12800,70,0.55,12830,12960,12730,1238216,15931351610,4238690470380,331665921
005945,NH투자증권우,KOSPI,,11770,50,0.43,11820,11830,11740,74096,872527380,222111293360,18870968
338100,NH프라임리츠,KOSPI,,4275,0,0.0,4275,4300,4270,7375,31540065,79678200000,18660000
034310,NICE,KOSPI,,12110,-270,-2.18,12370,12370,12010,43328,523915650,451916897850,37503477
030190,NICE평가정보,KOSPI,,10350,-140,-1.33,10390,10620,10320,48644,507305590,623917614600,60107670
008260,NI스틸,KOSPI,,4815,5,0.1,4810,4840,4755,53148,254698160,137566562770,28600117
004250,NPC,KOSPI,,4915,10,0.2,4915,4925,4905,22432,110249920,180295200000,36720000
004255,NPC우,KOSPI,,2785,-5,-0.18,2800,2800,2765,6511,18073155,14704800000,5280000
222160,NPX,KOSDAQ,기술성장기업부,8040,0,0.0,0,0,0,0,0,79551289560,9894439
456040,OCI,KOSPI,,83800,200,0.24,83500,84200,83500,7861,658654700,753406833000,8990535
010060,OCI홀딩스,KOSPI,,93000,-1700,-1.8,95200,95200,92700,75396,7041154500,1823382366000,19606262
178920,PI첨단소재,KOSPI,,21600,200,0.93,21800,21800,21000,34483,744832600,634312555200,29366322
024940,PN풍년,KOSDAQ,벤처기업부,4755,-15,-0.31,4780,4890,4715,119570,568808625,47550000000,10000000
005490,POSCO홀딩스,KOSPI,,426500,-5000,-1.16,431000,433000,425000,490075,209463927500,36111915210000,84571230
218410,RFHIC,KOSDAQ,우량기업부,14890,-150,-1.0,14910,15140,14800,132947,1981658350,394353341380,26484442
327260,RF머트리얼즈,KOSDAQ,벤처기업부,8990,50,0.56,8860,9030,8860,15810,141787230,75730414380,8433231
091340,S&K폴리텍,KOSDAQ,중견기업부,2530,-10,-0.39,2510,2540,2485,13273,33273135,29610414130,11703721
010950,S-Oil,KOSPI,,78100,-400,-0.51,79700,79900,77500,205010,16175311900,8781457776000,112582792
010955,S-Oil우,KOSPI,,49850,-50,-0.1,50300,50400,49750,9175,458333150,200493060950,4021927
419530,SAMG엔터,KOSDAQ,기술성장기업부,14740,-30,-0.2,14770,15180,14660,56134,835819940,126716217500,8590930
019550,SBI인베스트먼트,KOSDAQ,중견기업부,902,9,1.01,886,902,886,302828,271445804,145859917500,162066575
950110,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),3915,0,0.0,3880,3965,3875,2561,9997295,94165694100,24052540
034120,SBS,KOSPI,,27700,650,2.4,27100,28000,26900,132801,3662492700,512014168800,18551238
151910,SBW생명과학,KOSDAQ,중견기업부,640,0,0.0,0,0,0,0,0,120557466880,188371042
036120,SCI평가정보,KOSDAQ,중견기업부,2945,-5,-0.17,2950,2980,2940,106949,315746660,104547500000,35500000
099220,SDN,KOSDAQ,중견기업부,1093,-7,-0.64,1105,1119,1088,206519,226341724,61227273990,56171811
036540,SFA반도체,KOSDAQ,우량기업부,5860,130,2.27,5760,5910,5740,1369753,8009171250,965381978610,164460303
255220,SG,KOSDAQ,중견기업부,2330,5,0.22,2270,2400,2135,9251827,21096327600,129409745160,54603268
040610,SG&G,KOSDAQ,중견기업부,1693,18,1.07,1676,1704,1676,65874,111207345,57709622828,34087196
049470,SGA,KOSDAQ,중견기업부,416,22,5.58,400,425,395,953063,395127823,24663282331,58862249
184230,SGA솔루션즈,KOSDAQ,벤처기업부,714,14,2.0,700,763,699,648842,475280551,42769677426,59901509
005090,SGC에너지,KOSPI,,22400,-100,-0.44,22500,22700,22400,22393,503213600,323489525850,14409333
016250,SGC이테크건설,KOSDAQ,우량기업부,16560,-80,-0.48,16640,16740,16560,3116,51817410,54005690250,3243585
001380,SG글로벌,KOSPI,,2435,110,4.73,2330,2450,2305,405735,969453390,109487688205,44964143
004060,SG세계물산,KOSPI,,428,-2,-0.47,431,433,426,428263,183490480,86637882880,202424960
001770,SHD,KOSPI,,19740,-250,-1.25,19850,19850,19610,391,7711150,23981691720,1214878
002360,SH에너지화학,KOSPI,,619,0,0.0,620,624,619,385075,238790309,68791778870,111133730
009160,SIMPAC,KOSPI,,4200,-25,-0.59,4170,4240,4100,69593,292401745,276439705100,65429516
123700,SJM,KOSPI,,3690,-35,-0.94,3735,3750,3665,69354,255964890,57582073620,15604898
025530,SJM홀딩스,KOSPI,,3840,70,1.86,3825,3865,3750,29739,112752935,57047910560,14934008
034730,SK,KOSPI,,183000,300,0.16,185000,186700,182900,92337,17063693500,13395294207000,73198329
011790,SKC,KOSPI,,115100,-8700,-7.03,122300,122900,114800,783216,92360754800,4358641099800,37868298
018670,SK가스,KOSPI,,149300,-700,-0.47,150200,151500,148300,10716,1598271000,1379921478000,9230244
001740,SK네트웍스,KOSPI,,6130,-60,-0.97,6240,6290,6130,448096,2768582480,1447678547100,235778265
