종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
058820,CMG제약,KOSDAQ,중견기업부,2330,60,2.64,2280,2340,2270,808308,1868253055,323618928520,138892244
023460,CNH,KOSDAQ,중견기업부,1795,0,0.0,1867,1867,1780,2553,4640969,67294800000,37200000
056730,CNT85,KOSDAQ,중견기업부,1233,18,1.48,1243,1243,1215,14479,17769537,91379092338,74111186
000480,CR홀딩스,KOSPI,,6100,30,0.49,6070,6130,6000,21904,132591110,286031989000,46890490
065770,CS,KOSDAQ,벤처기업부,1299,53,4.25,1247,1299,1240,150298,191090319,25079179960,19411130
083660,CSA 코스믹,KOSDAQ,중견기업부,1257,1,0.08,1256,1275,1239,35664,44564749,76987706517,61247181
000590,CS홀딩스,KOSPI,,65900,0,0.0,65900,65900,65300,2253,148095100,76080363800,1154482
012030,DB,KOSPI,,1572,24,1.55,1548,1585,1542,393775,618240920,315843074810,201173933
456440,DB금융스팩11호,KOSDAQ,SPAC(소속부없음),2210,-60,-2.64,2260,2270,2200,56637,125790210,11799300000,5315000
016610,DB금융투자,KOSPI,,4195,-15,-0.36,4210,4265,4180,55359,232642645,177638137965,42446389
005830,DB손해보험,KOSPI,,93200,-1500,-1.58,96100,96100,93000,120686,11336136800,6641040000000,70800000
000990,DB하이텍,KOSPI,,46900,3650,8.44,43700,46900,43600,861465,39690728850,2080073847800,44398588
139130,DGB금융지주,KOSPI,,8490,-60,-0.7,8590,8640,8440,484092,4115739560,1436048122170,169145833
060900,DGP,KOSDAQ,중견기업부,1539,-19,-1.22,1558,1570,1526,93494,144479028,39023963805,25258229
290120,DH오토리드,KOSDAQ,우량기업부,3160,0,0.0,3175,3225,3095,38644,121637570,49027836080,15515138
025440,DH오토웨어,KOSDAQ,중견기업부,2160,-115,-5.05,2275,2275,2125,86209,188365615,66487443840,30781224
001530,DI동일,KOSPI,,27450,50,0.18,27150,27600,27000,100789,2745544300,679075750350,24738643
000210,DL,KOSPI,,53700,1100,2.09,53400,54400,53000,67370,3632334800,1123235382400,20955884
000215,DL우,KOSPI,,26750,100,0.38,26650,26800,26550,509,13549400,44850659000,1686115
375500,DL이앤씨,KOSPI,,36950,800,2.21,36800,37000,36150,63114,2319526100,1427794688700,38693623
37550L,DL이앤씨2우(전환),KOSPI,,24750,200,0.81,24550,26000,24200,7749,189898650,52270787250,2111951
37550K,DL이앤씨우,KOSPI,,18700,180,0.97,19000,19600,18220,4056,77129120,39445094100,2113885
068790,DMS,KOSDAQ,우량기업부,6850,-30,-0.44,6880,6890,6690,189151,1284635330,168571198460,24573061
007340,DN오토모티브,KOSPI,,81700,-700,-0.85,83300,83400,80900,13230,1077073300,816510208500,9994005
004840,DRB동일,KOSPI,,5910,0,0.0,5820,5960,5820,52158,307362260,117387700000,19930000
241520,DSC인베스트먼트,KOSDAQ,중견기업부,3980,-100,-2.45,4130,4130,3940,311167,1243395720,109159616250,27496125
155660,DSR,KOSPI,,4205,0,0.0,4190,4215,4190,13596,57104960,67280000000,16000000
069730,DSR제강,KOSPI,,4175,30,0.72,4145,4175,4120,11438,47466135,60048000000,14400000
017860,DS단석,KOSPI,,152800,5200,3.52,149100,155500,148500,53205,8128089300,895036390800,5861404
180400,DXVX,KOSDAQ,중견기업부,4930,-65,-1.3,4905,5090,4895,198545,979907540,148528508280,30219432
017940,E1,KOSPI,,64900,-1800,-2.7,67100,67100,64900,15303,1001397500,446586000000,6860000
245620,EDGC,KOSDAQ,기술성장기업부,472,0,0.0,472,490,460,1113083,527840797,65784626725,138493951
037370,EG,KOSDAQ,중견기업부,9220,170,1.88,9000,9220,9000,33578,305447970,79435992120,8624972
278990,EMB,KONEX,일반기업부,10430,430,4.3,10000,10430,10000,19,197310,48015810000,4801581
365550,ESR켄달스퀘어리츠,KOSPI,,4420,60,1.38,4440,4450,4370,277827,1226277775,946115160000,213089000
050120,ES큐브,KOSDAQ,벤처기업부,2680,-30,-1.11,2710,2710,2650,15624,41687335,36351750480,13564086
383220,F&F,KOSPI,,76500,6200,8.82,71300,77400,70300,459862,34546425800,2922829822500,38307075
007700,F&F홀딩스,KOSPI,,15700,710,4.74,15040,15920,15010,50417,783500850,616051280250,39114367
214270,FSN,KOSDAQ,중견기업부,2490,60,2.47,2430,2500,2400,212881,526950765,83126157500,33250463
130500,GH신소재,KOSDAQ,중견기업부,2810,0,0.0,2815,2825,2755,34080,95589495,40726145600,14545052
114090,GKL,KOSPI,,13630,770,5.99,12900,13750,12900,824998,11090028870,841855668700,61855670
900290,GRT,KOSDAQ,외국기업(소속부없음),3255,0,0.0,3240,3255,3120,58001,185659060,218968750000,67375000
078930,GS,KOSPI,,47800,-450,-0.93,48700,48800,47500,72073,3454857250,4441355068400,92915378
083450,GST,KOSDAQ,우량기업부,48050,800,1.69,48400,50800,47600,634626,31064001150,445388211000,9317745
006360,GS건설,KOSPI,,15060,110,0.74,14970,15380,14900,194591,2930506100,1289713054300,85581490
001250,GS글로벌,KOSPI,,2740,35,1.29,2710,2760,2705,516951,1411004745,226142513360,82533764
007070,GS리테일,KOSPI,,20800,500,2.46,20400,20800,20200,205225,4215105550,2172896881500,104717922
078935,GS우,KOSPI,,37500,-700,-1.83,38200,38200,37450,3685,138878550,67020216300,1784826
297890,HB솔루션,KOSDAQ,우량기업부,5160,-140,-2.64,5340,5340,5160,1740959,9070346430,379463310420,73114318
440290,HB인베스트먼트,KOSDAQ,중견기업부,2970,95,3.3,2870,2970,2870,178766,522341215,79660684650,26867010
078150,HB테크놀러지,KOSDAQ,우량기업부,2665,-5,-0.19,2750,2775,2625,4018820,10816255915,247087916140,92715916
012630,HDC,KOSPI,,8340,360,4.51,7980,8400,7980,182214,1506201580,501233039190,59741721
039570,HDC랩스,KOSPI,,8430,-30,-0.35,8470,8490,8180,18275,152819590,218822576430,25957601
089470,HDC현대EP,KOSPI,,4570,50,1.11,4520,4585,4520,40364,183553710,145464000000,31900000
294870,HDC현대산업개발,KOSPI,,17650,220,1.26,17420,17770,17260,94121,1646339420,1164582521100,65907330
009540,HD한국조선해양,KOSPI,,119700,1300,1.1,119600,119800,116200,155296,18401084300,8450310050400,70773116
267250,HD현대,KOSPI,,70500,-1400,-1.95,72700,72900,69000,186627,13324981700,5584811109500,78993085
267270,HD현대건설기계,KOSPI,,58800,900,1.55,58400,59000,57100,141182,8223761100,1158406628400,19700793
322000,HD현대에너지솔루션,KOSPI,,24850,250,1.02,25000,25550,24250,218685,5457697250,278320000000,11200000
042670,HD현대인프라코어,KOSPI,,8360,-70,-0.83,8420,8440,8280,1655603,13785877740,1668684867080,199603453
267260,HD현대일렉트릭,KOSPI,,181500,2100,1.17,179400,183900,169300,372215,66353818700,6542555002500,36047135
329180,HD현대중공업,KOSPI,,121300,3300,2.8,119000,122000,115900,125727,15044790000,10759301659200,88773116
097230,HJ중공업,KOSPI,,3345,50,1.52,3270,3365,3270,32794,108383915,278136098540,83274281
195940,HK이노엔,KOSDAQ GLOBAL,중견기업부,37650,600,1.62,37050,38350,37050,138238,5226283300,1073702868900,28329891
014790,HL D&I,KOSPI,,2005,-15,-0.74,2005,2020,1996,84550,169202064,76095788010,37858601
028300,HLB,KOSDAQ,중견기업부,104400,-800,-0.76,105100,108400,103000,1519820,160381958500,13709101896800,130812041
003580,HLB글로벌,KOSPI,,7860,-310,-3.79,8170,8260,7840,665565,5323216180,350842532320,44523164
278650,HLB바이오스텝,KOSDAQ,중견기업부,4420,-90,-2.0,4580,4585,4330,3494589,15462073105,378107351325,85447989
343090,HLB사이언스,KONEX,일반기업부,4995,650,14.96,4995,4995,4995,25578,127762110,81815137965,16379407
067630,HLB생명과학,KOSDAQ,중견기업부,19590,-860,-4.21,20450,20500,19500,2187218,43294596440,2094079749780,106895342
024850,HLB이노베이션,KOSDAQ,중견기업부,5980,-260,-4.17,6300,6490,5960,2117832,13122130480,423634298880,70841856
047920,HLB제약,KOSDAQ,기술성장기업부,36000,-800,-2.17,36400,37250,35050,1092169,39373315900,1139645592000,31656822
115450,HLB테라퓨틱스,KOSDAQ,중견기업부,13140,-380,-2.81,13000,13640,13000,2126231,28178472240,999386601720,75368522
046210,HLB파나진,KOSDAQ,벤처기업부,4805,-205,-4.09,5030,5050,4800,582989,2867374270,196821729600,41004527
204320,HL만도,KOSPI,,34000,700,2.1,33500,34050,33300,135785,4585497300,1596542080000,46957120
060980,HL홀딩스,KOSPI,,33450,-400,-1.18,34000,34000,33250,30566,1026248300,341692176000,10169410
011200,HMM,KOSPI,,15870,150,0.95,15900,15980,15680,1476423,23377708000,10935056801520,689039496
403870,HPSP,KOSDAQ,벤처기업부,51500,-1600,-3.01,53700,55100,51200,1761706,93011009700,4262815001600,82934144
036640,HRS,KOSDAQ,우량기업부,5500,100,1.85,5400,5500,5390,71733,390294200,89951400000,16354800
035000,HS애드,KOSPI,,6360,0,0.0,6360,6370,6310,9608,60961840,105534395330,16567409
439730,IBKS제20호스팩,KOSDAQ,SPAC(소속부없음),2540,25,0.99,2515,2540,2480,4843,12103415,10904300000,4310000
442770,IBKS제21호스팩,KOSDAQ,SPAC(소속부없음),2460,20,0.82,2440,2465,2435,1910,4697700,10356600000,4210000
448760,IBKS제22호스팩,KOSDAQ,SPAC(소속부없음),2435,0,0.0,2430,2440,2430,1764,4286665,10787050000,4430000
467930,IBKS제23호스팩,KOSDAQ,SPAC(소속부없음),2255,5,0.22,2245,2275,2245,17453,39438480,9538650000,4230000
469480,IBKS제24호스팩,KOSDAQ,SPAC(소속부없음),2220,0,0.0,2215,2220,2205,10914,24132745,9390600000,4230000
003560,IHQ,KOSPI,,10760,0,0.0,0,0,0,0,0,58906362440,5474569
095340,ISC,KOSDAQ,우량기업부,95100,-2900,-2.96,98600,98900,94500,312586,29928108600,2020079627400,21197058
099520,ITX-AI,KOSDAQ,관리종목(소속부없음),1284,0,0.0,0,0,0,0,0,58141862016,45281824
175330,JB금융지주,KOSPI,,12660,-540,-4.09,13220,13300,12490,454913,5784745420,2477556614600,195083198
950170,JTC,KOSDAQ,관리종목(소속부없음),4830,50,1.05,4790,4830,4730,29447,140698445,242642605975,50288623
234080,JW생명과학,KOSPI,,12620,190,1.53,12420,12630,12410,27660,346480610,199673725940,15834554
067290,JW신약,KOSDAQ,중견기업부,2040,35,1.75,1996,2060,1996,144846,293650601,103716664080,50841502
001060,JW중외제약,KOSPI,,33250,650,1.99,32350,33500,32350,130071,4304036700,773092876000,23285930
001067,JW중외제약2우B,KOSPI,,59200,-100,-0.17,58800,59200,58800,22,1295300,12346412400,209973
001065,JW중외제약우,KOSPI,,30450,-150,-0.49,30000,30450,30000,286,8624950,10412407950,341951
096760,JW홀딩스,KOSPI,,3170,45,1.44,3125,3170,3125,19793,62361150,234342066140,73924942
035900,JYP Ent.,KOSDAQ GLOBAL,우량기업부,71200,-900,-1.25,73200,73200,70900,400811,28641537600,2529913430400,35532492
318000,KBG,KOSDAQ,벤처기업부,8140,50,0.62,8000,8150,7970,62264,503172980,70795806300,8740223
024840,KBI메탈,KOSDAQ,중견기업부,1406,71,5.32,1338,1424,1337,330053,457364864,47669356332,33952533
105560,KB금융,KOSPI,,68400,-1100,-1.58,69100,70000,68000,736387,50695869400,27680859539200,403511072
432320,KB스타리츠,KOSPI,,4285,15,0.35,4290,4290,4255,57210,244588640,433546068375,101414285
024120,KB오토시스,KOSDAQ,중견기업부,4500,100,2.27,4400,4535,4400,50759,226661630,51750000000,11500000
455250,KB제25호스팩,KOSDAQ,SPAC(소속부없음),2215,15,0.68,2200,2215,2185,2995,6592410,9535575000,4305000
458320,KB제26호스팩,KOSDAQ,SPAC(소속부없음),2505,-55,-2.15,2565,2565,2480,71929,182545850,13790025000,5505000
464680,KB제27호스팩,KOSDAQ,SPAC(소속부없음),1997,1,0.05,1996,1997,1994,19275,38453887,25758380000,12905000
002380,KCC,KOSPI,,257500,-2000,-0.77,261500,267500,255500,37033,9617541500,2297152753500,8886471
021320,KCC건설,KOSDAQ,우량기업부,4570,-35,-0.76,4590,4650,4530,33144,151059010,97798000000,21400000
344820,KCC글라스,KOSPI,,40950,350,0.86,40550,41200,40300,29899,1222753850,655589517600,15970512
036670,KCI,KOSDAQ,우량기업부,7590,-60,-0.78,7590,7670,7490,18004,135892250,85426600000,11270000
009070,KCTC,KOSPI,,3915,45,1.16,3870,3920,3855,41018,159392915,116700000000,30000000
009440,KC그린홀딩스,KOSPI,,2630,30,1.15,2615,2635,2590,11300,29519300,59003997400,22434980
112190,KC산업,KONEX,일반기업부,1586,-8,-0.5,1599,1599,1441,259,411682,11314901764,7125253
119650,KC코트렐,KOSPI,,1380,-4,-0.29,1384,1399,1378,206297,285684536,87927285347,63669287
044180,KD,KOSDAQ,투자주의환기종목(소속부없음),657,-25,-3.67,676,679,646,702146,462535159,17660465139,26717799
092220,KEC,KOSPI,,1427,4,0.28,1425,1458,1425,743341,1068162102,287091291630,200763141
151860,KG ETS,KOSDAQ,우량기업부,9500,150,1.6,9340,9500,9300,119233,1120502770,341280000000,36000000
046440,KG모빌리언스,KOSDAQ,우량기업부,5170,-10,-0.19,5140,5230,5140,35583,184473030,201504697920,38825568
003620,KG모빌리티,KOSPI,,6380,-90,-1.39,6450,6510,6170,1282995,8076878260,1240962944000,193900460
016380,KG스틸,KOSPI,,7150,150,2.14,6970,7150,6970,254508,1799376630,714063524580,100008897
035600,KG이니시스,KOSDAQ,우량기업부,11740,90,0.77,11720,11770,11650,94326,1105385480,327598055160,27904434
001390,KG케미칼,KOSPI,,5870,-30,-0.51,5980,5980,5870,227605,1340895200,402597955200,68469040
226360,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),319,0,0.0,0,0,0,0,0,60627181021,190053859
111870,KH 전자,KOSDAQ,관리종목(소속부없음),2970,0,0.0,0,0,0,0,0,41572037430,13997319
033180,KH 필룩스,KOSPI,,6630,0,0.0,0,0,0,0,0,120578742570,18186839
060720,KH바텍,KOSDAQ,중견기업부,15890,540,3.52,15370,16060,15230,301815,4759112640,375761004540,23677442
015590,KIB플러그에너지,KOSPI,,412,-3,-0.72,402,420,390,9859157,3997174242,97636396128,236981544
001940,KISCO홀딩스,KOSPI,,22750,-150,-0.66,22800,22950,22750,5207,118827750,369630283000,16176380
058400,KNN,KOSDAQ,우량기업부,909,3,0.33,902,913,902,144291,131109620,120643474920,132429720
025000,KPX케미칼,KOSPI,,45950,-200,-0.43,46150,46150,45850,6793,312082900,222640000000,4840000
092230,KPX홀딩스,KOSPI,,58000,-100,-0.17,58100,58200,57800,1682,97474700,245029468000,4224646
000040,KR모터스,KOSPI,,1052,27,2.63,1027,1116,1018,411726,438750603,30909972948,29132868
044450,KSS해운,KOSPI,,8220,20,0.24,8160,8270,8090,66903,546897930,190689368800,23085880
030200,KT,KOSPI,,37700,0,0.0,38150,38150,37600,225479,8510960100,9734243690000,257860760
033780,KT&G,KOSPI,,91500,-2000,-2.14,94200,94200,91000,155984,14287213500,11924508475500,130322497
058850,KTcs,KOSPI,,3515,35,1.01,3495,3535,3490,273664,961887710,150251200000,42685000
058860,KTis,KOSPI,,2960,20,0.68,2940,2960,2935,59418,175282580,102839910000,34802000
122450,KX,KOSDAQ,중견기업부,4840,-20,-0.41,4870,4920,4755,61079,293540865,219426065760,45335964
052900,KX하이텍,KOSDAQ,우량기업부,1454,48,3.41,1406,1459,1406,308500,444840878,79795684616,55107517
376190,LB루셈,KOSDAQ,중견기업부,7450,-60,-0.8,7510,7580,7410,35208,263917020,183270000000,24600000
061970,LB세미콘,KOSDAQ,우량기업부,8190,-80,-0.97,8250,8410,8150,773301,6399646080,359033654400,43784592
309960,LB인베스트먼트,KOSDAQ,중견기업부,4180,15,0.36,4150,4245,4145,15450,64391785,97164145215,23217239
093050,LF,KOSPI,,15540,190,1.24,15320,15580,15320,40556,626466780,454097200000,29240000
003550,LG,KOSPI,,86600,-900,-1.03,88400,88600,86200,175223,15281913500,13575075695900,157300993
034220,LG디스플레이,KOSPI,,10830,80,0.74,10780,10870,10700,1089852,11755681130,5415000000000,500000000
051900,LG생활건강,KOSPI,,405000,25000,6.58,388000,408000,385000,176989,71002983500,6325369785000,15618197
051905,LG생활건강우,KOSPI,,177800,9700,5.77,168400,179200,168400,16503,2901571500,375005884200,2099697
373220,LG에너지솔루션,KOSPI,,395500,500,0.13,395000,398500,392500,99267,39251435500,92664000000000,234000000
003555,LG우,KOSPI,,62900,-1400,-2.18,64500,64500,62700,11418,721029500,190362060000,3021620
032640,LG유플러스,KOSPI,,9980,10,0.1,10030,10030,9970,623182,6223846850,4366113610000,436611361
011070,LG이노텍,KOSPI,,206000,9300,4.73,198800,207500,198700,243720,49903234800,4875424042000,23667107
066570,LG전자,KOSPI,,96500,1400,1.47,95500,96700,95500,311956,29971613400,15808378832400,163647814
066575,LG전자우,KOSPI,,44800,-250,-0.55,45150,45250,44150,47196,2110727950,770791741200,17185992
037560,LG헬로비전,KOSPI,,3570,75,2.15,3455,3570,3450,259512,914485915,275710839400,77446865
051910,LG화학,KOSPI,,430500,-8500,-1.94,440000,442000,429000,237658,102698261000,30425299833000,70592343
051915,LG화학우,KOSPI,,289500,-7000,-2.36,296500,296500,289500,26773,7805476500,2225907600000,7688800
079550,LIG넥스원,KOSPI,,179100,700,0.39,180500,181300,177000,200490,35946592800,3940200000000,22000000
006260,LS,KOSPI,,110200,-3200,-2.82,113300,114500,108300,213805,23637566800,3558100000000,32200000
010120,LS ELECTRIC,KOSPI,,98000,200,0.2,98700,100100,94100,330465,32160499900,2949000000000,30000000
000680,LS네트웍스,KOSPI,,4610,180,4.06,4590,4730,4475,2765080,12749335250,362493873600,78803016
060370,LS마린솔루션,KOSDAQ,중견기업부,9840,440,4.68,9420,9980,9420,205346,2002916680,254972820560,25938232
417200,LS머트리얼즈,KOSDAQ,중견기업부,26150,2550,10.81,23700,28300,23700,9653949,258807722400,1769117032850,67652659
229640,LS에코에너지,KOSPI,,18990,170,0.9,18820,19290,18590,282675,5360808530,581566452210,30624879
108320,LX세미콘,KOSPI,,80800,1400,1.76,79300,81400,79300,86454,6978452700,1312529010000,16264300
001120,LX인터내셔널,KOSPI,,26700,-300,-1.11,27150,27150,26500,222677,5942880650,1036830000000,38760000
108670,LX하우시스,KOSPI,,40150,850,2.16,39250,40150,39250,10743,428515050,359603567000,8967670
108675,LX하우시스우,KOSPI,,20700,0,0.0,20700,20750,20550,1047,21599700,21369231000,1032330
383800,LX홀딩스,KOSPI,,6970,-20,-0.29,6990,7000,6960,49193,343459150,531676409300,76280690
38380K,LX홀딩스1우,KOSPI,,9100,0,0.0,9100,9100,9050,1439,13056250,13304787800,1465285
086960,MDS테크,KOSDAQ,중견기업부,1892,28,1.5,1880,1917,1879,1455667,2759725766,165786806504,87625162
023150,MH에탄올,KOSPI,,6320,-10,-0.16,6270,6340,6250,7437,46855330,46632284320,7378526
038340,MIT,KOSDAQ,관리종목(소속부없음),1283,0,0.0,0,0,0,0,0,33979354334,26484298
035420,NAVER,KOSPI,,194300,6900,3.68,188000,194500,188000,1383449,266445653800,31572230673600,162408594
160550,NEW,KOSDAQ,중견기업부,3430,70,2.08,3340,3460,3315,116248,393437545,95717943580,27906106
053290,NE능률,KOSDAQ,우량기업부,4830,20,0.42,4810,4880,4720,92802,446410355,79739431275,16526307
181710,NHN,KOSPI,,24800,100,0.4,24850,25200,24650,67929,1687485550,835711544250,33766123
060250,NHN KCP,KOSDAQ GLOBAL,우량기업부,12300,-80,-0.65,12480,12670,12200,415486,5162410450,494377121410,40160611
104200,NHN벅스,KOSDAQ,중견기업부,4945,115,2.38,4830,4950,4800,53389,261196370,73322234750,14827550
400760,NH올원리츠,KOSPI,,3625,0,0.0,3630,3635,3610,39912,144704895,152975000000,42200000
005940,NH투자증권,KOSPI,,11280,-420,-3.59,11780,11780,11190,1758613,20024872320,3721291633620,331665921
005945,NH투자증권우,KOSPI,,10490,-240,-2.24,10700,10770,10460,151495,1603962730,198333873680,18870968
338100,NH프라임리츠,KOSPI,,4270,0,0.0,4285,4285,4260,36404,155537725,79771500000,18660000
034310,NICE,KOSPI,,12350,180,1.48,12210,12450,12130,24742,303031570,462792906180,37503477
030190,NICE평가정보,KOSPI,,9910,-150,-1.49,10150,10190,9900,74714,744723440,599273469900,60107670
008260,NI스틸,KOSPI,,4710,50,1.07,4700,4730,4640,64692,303196215,134849551655,28600117
004250,NPC,KOSPI,,4885,15,0.31,4870,4905,4840,31505,153626325,179928000000,36720000
004255,NPC우,KOSPI,,2730,10,0.37,2720,2770,2705,3557,9677450,14414400000,5280000
222160,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0.0,0,0,0,0,0,79551289560,9894439
456040,OCI,KOSPI,,86100,2000,2.38,84200,86500,83900,36547,3130496000,776782224000,8990535
010060,OCI홀딩스,KOSPI,,94300,1600,1.73,94300,96900,93500,85537,8097886600,1846909880400,19606262
178920,PI첨단소재,KOSPI,,23000,1150,5.26,22050,23500,22000,274073,6292912950,673957089900,29366322
024940,PN풍년,KOSDAQ,벤처기업부,4925,35,0.72,4890,4930,4840,90162,440986175,49250000000,10000000
005490,POSCO홀딩스,KOSPI,,418000,-4000,-0.95,422000,424500,416500,399443,167152655000,35350774140000,84571230
218410,RFHIC,KOSDAQ,우량기업부,16380,30,0.18,16250,16540,16250,85528,1400564350,434080004380,26484442
327260,RF머트리얼즈,KOSDAQ,벤처기업부,9310,40,0.43,9180,9340,9180,14609,135404640,78513380610,8433231
091340,S&K폴리텍,KOSDAQ,중견기업부,2450,25,1.03,2430,2475,2430,21766,53454745,28732635055,11703721
010950,S-Oil,KOSPI,,78000,-500,-0.64,79100,79200,78000,114556,8979927000,8815232613600,112582792
010955,S-Oil우,KOSPI,,49000,-300,-0.61,49600,49600,49000,13469,661608300,197476615700,4021927
419530,SAMG엔터,KOSDAQ,기술성장기업부,14920,410,2.83,14570,14980,14350,63532,939484420,128434403500,8590930
019550,SBI인베스트먼트,KOSDAQ,중견기업부,884,4,0.45,881,890,881,305868,270498313,143428918875,162066575
950110,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),3780,0,0.0,3800,3810,3755,6527,24706270,91038863900,24052540
034120,SBS,KOSPI,,25600,-400,-1.54,26000,26000,25400,97850,2504908700,474911692800,18551238
151910,SBW생명과학,KOSDAQ,중견기업부,640,0,0.0,0,0,0,0,0,121645902080,190071722
036120,SCI평가정보,KOSDAQ,중견기업부,2935,20,0.69,2930,2940,2865,144812,421264875,104015000000,35500000
099220,SDN,KOSDAQ,중견기업부,1330,-19,-1.41,1336,1420,1293,14079746,19174337586,74933195874,56171811
036540,SFA반도체,KOSDAQ,우량기업부,6140,110,1.82,6140,6220,6060,2047576,12546440710,1006497054360,164460303
255220,SG,KOSDAQ,중견기업부,2095,-105,-4.77,2135,2175,2095,2489920,5296106580,123592207990,58713638
040610,SG&G,KOSDAQ,중견기업부,1667,20,1.21,1664,1669,1643,60007,99218980,56789268536,34087196
049470,SGA,KOSDAQ,중견기업부,430,10,2.38,425,433,423,98344,42160011,25310767070,58862249
184230,SGA솔루션즈,KOSDAQ,벤처기업부,736,24,3.37,713,737,698,274053,197895441,43907806097,59901509
005090,SGC에너지,KOSPI,,22400,50,0.22,22450,22600,22300,26021,582439400,323489525850,14409333
016250,SGC이테크건설,KOSDAQ,우량기업부,16160,120,0.75,16690,16690,16050,2383,38491650,52383897750,3243585
001380,SG글로벌,KOSPI,,2150,140,6.97,2010,2150,2010,164797,348098600,95998445305,44964143
004060,SG세계물산,KOSPI,,436,1,0.23,435,438,433,245772,107198207,88459707520,202424960
001770,SHD,KOSPI,,19130,60,0.31,19070,19250,18500,4232,80120730,23240616140,1214878
002360,SH에너지화학,KOSPI,,630,1,0.16,626,634,625,220616,139046562,69680848710,111133730
009160,SIMPAC,KOSPI,,4490,-50,-1.1,4530,4585,4445,220684,992140985,291488493780,65429516
123700,SJM,KOSPI,,3635,35,0.97,3600,3645,3550,79681,286842135,56645779740,15604898
025530,SJM홀딩스,KOSPI,,3865,35,0.91,3830,3880,3785,26572,101612640,57943951040,14934008
034730,SK,KOSPI,,177000,-1600,-0.9,179900,180000,174400,184198,32467876300,12934144734300,73198329
011790,SKC,KOSPI,,117900,6700,6.03,111200,118000,110200,356995,40977200600,4460885504400,37868298
018670,SK가스,KOSPI,,153800,2800,1.85,151000,154000,149900,8300,1267117200,1420534551600,9230244
001740,SK네트웍스,KOSPI,,5820,-80,-1.36,5900,5950,5750,593342,3459247710,1290050168660,221277902
006120,SK디스커버리,KOSPI,,43950,-250,-0.57,43900,44350,43700,17188,757165850,828456205500,18785855
