종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
000210,DL,KOSPI,,52500,-500,-0.94,53300,53400,52000,44857,2352941300,1106470675200,20955884
000215,DL우,KOSPI,,26450,450,1.73,26000,26550,25900,3113,81766650,44597741750,1686115
375500,DL이앤씨,KOSPI,,36050,-700,-1.9,36750,36750,35950,97012,3509962600,1396839790300,38693623
37550L,DL이앤씨2우(전환),KOSPI,,24500,0,0.0,25900,25900,24250,2671,65317100,51742799500,2111951
37550K,DL이앤씨우,KOSPI,,18740,-30,-0.16,18750,18800,18610,1229,23003710,39593066050,2113885
068790,DMS,KOSDAQ,우량기업부,7310,320,4.58,7010,7330,6990,520676,3739528030,179629075910,24573061
007340,DN오토모티브,KOSPI,,85600,1500,1.78,84500,85900,83400,14756,1253005600,855486828000,9994005
004840,DRB동일,KOSPI,,6240,-40,-0.64,6280,6320,6200,42717,267132730,124761800000,19930000
241520,DSC인베스트먼트,KOSDAQ,중견기업부,4070,-15,-0.37,4155,4425,4030,1578859,6628198680,113053353195,27811403
155660,DSR,KOSPI,,4230,-40,-0.94,4270,4295,4225,21828,92804070,67840000000,16000000
069730,DSR제강,KOSPI,,4150,-30,-0.72,4180,4205,4150,15228,63432895,59832000000,14400000
017860,DS단석,KOSPI,,152700,2200,1.46,150800,153200,148500,39031,5882238200,896794812000,5861404
180400,DXVX,KOSDAQ,중견기업부,4730,530,12.62,4480,4960,4425,1112238,5320928855,144297787800,30219432
017940,E1,KOSPI,,66500,-1500,-2.21,68000,68000,66100,21817,1454813300,456190000000,6860000
245620,EDGC,KOSDAQ,기술성장기업부,524,44,9.17,514,569,513,10442062,5642045320,72155348471,138493951
037370,EG,KOSDAQ,중견기업부,9380,-120,-1.26,9500,9510,9350,45539,427967420,80988487080,8624972
278990,EMB,KONEX,일반기업부,10800,-50,-0.46,0,0,0,0,0,51857074800,4801581
365550,ESR켄달스퀘어리츠,KOSPI,,4545,145,3.3,4400,4585,4340,798243,3595067725,963162280000,213089000
050120,ES큐브,KOSDAQ,벤처기업부,2635,-55,-2.04,2650,2710,2630,6736,17829950,35877007470,13564086
383220,F&F,KOSPI,,69500,-1700,-2.39,71000,71000,69400,58123,4061333900,2666172420000,38307075
007700,F&F홀딩스,KOSPI,,15320,-340,-2.17,15660,15670,15300,28375,437561460,598840958770,39114367
214270,FSN,KOSDAQ,중견기업부,2605,-10,-0.38,2620,2695,2590,405110,1062777330,86949960745,33250463
130500,GH신소재,KOSDAQ,중견기업부,2710,-20,-0.73,2730,2740,2710,13035,35537140,39562541440,14545052
114090,GKL,KOSPI,,12620,360,2.94,12270,12670,12200,357740,4484206650,780618555400,61855670
900290,GRT,KOSDAQ,외국기업(소속부없음),3330,-30,-0.89,3400,3400,3300,30350,100945730,224021875000,67375000
078930,GS,KOSPI,,49800,-400,-0.8,49850,50400,49300,72506,3614134100,4673643513400,92915378
083450,GST,KOSDAQ,우량기업부,51600,1600,3.2,50200,52400,49500,575791,29442740550,480795642000,9317745
006360,GS건설,KOSPI,,14980,-210,-1.38,15180,15180,14960,360214,5409782380,1283722350000,85581490
001250,GS글로벌,KOSPI,,2780,20,0.72,2750,2815,2750,506726,1401508870,229031195100,82533764
007070,GS리테일,KOSPI,,20600,-150,-0.72,20750,20900,20600,162998,3374044450,2162425089300,104717922
078935,GS우,KOSPI,,39100,-450,-1.14,39450,39600,38850,2998,117206700,69518972700,1784826
297890,HB솔루션,KOSDAQ,우량기업부,5180,50,0.97,5340,5340,5130,2871282,15018948420,378732167240,73114318
440290,HB인베스트먼트,KOSDAQ,중견기업부,2995,-30,-0.99,3025,3050,2980,140897,421931595,80198024850,26867010
078150,HB테크놀러지,KOSDAQ,우량기업부,2520,-45,-1.75,2575,2605,2505,4390514,11224913745,233644108320,92715916
012630,HDC,KOSPI,,8190,-210,-2.5,8350,8400,8120,88359,724350670,493466615460,59741721
039570,HDC랩스,KOSPI,,8200,40,0.49,8120,8200,8030,7055,57722330,212852328200,25957601
089470,HDC현대EP,KOSPI,,4640,-10,-0.22,4620,4645,4550,54494,250208000,147697000000,31900000
294870,HDC현대산업개발,KOSPI,,17630,-870,-4.7,18330,18500,17630,281108,5028549950,1162605301200,65907330
009540,HD한국조선해양,KOSPI,,124400,-1500,-1.19,125900,126300,123100,138072,17160626500,8839562188400,70773116
267250,HD현대,KOSPI,,68100,-800,-1.16,68900,68900,67200,211003,14303401700,5418925631000,78993085
267270,HD현대건설기계,KOSPI,,55600,-1700,-2.97,57000,57300,55400,224914,12554001300,1097334170100,19700793
322000,HD현대에너지솔루션,KOSPI,,22450,-250,-1.1,22650,22700,22250,36932,826815350,251440000000,11200000
042670,HD현대인프라코어,KOSPI,,8210,-270,-3.18,8430,8500,8130,2521887,20713085710,1636748314600,199603453
267260,HD현대일렉트릭,KOSPI,,169500,3000,1.8,167100,171100,161000,270009,44970635800,6109989382500,36047135
329180,HD현대중공업,KOSPI,,124700,-400,-0.32,125600,126000,123300,92143,11483723500,11132148746400,88773116
097230,HJ중공업,KOSPI,,3350,-35,-1.03,3400,3420,3335,22110,74273265,278136098540,83274281
195940,HK이노엔,KOSDAQ GLOBAL,중견기업부,37950,750,2.02,37950,38700,37900,183291,7012548500,1076535858000,28329891
014790,HL D&I,KOSPI,,2005,-20,-0.99,2025,2025,1996,57649,115499573,76095788010,37858601
028300,HLB,KOSDAQ,중견기업부,118800,7000,6.26,114900,120000,113800,2754021,325383850400,15527389266700,130812041
003580,HLB글로벌,KOSPI,,8110,1380,20.51,6860,8290,6860,7070364,55391776020,359301933480,44523164
278650,HLB바이오스텝,KOSDAQ,중견기업부,4310,345,8.7,4100,4460,4020,18224686,77564579105,366571872810,85447989
343090,HLB사이언스,KONEX,일반기업부,2535,85,3.47,2450,2550,2400,51207,126988165,41521796745,16379407
067630,HLB생명과학,KOSDAQ,중견기업부,24300,4370,21.93,20500,24600,20300,13860468,325882933530,2552293094650,106124453
024850,HLB이노베이션,KOSDAQ,중견기업부,5230,605,13.08,4650,5350,4650,6908667,34634775955,370502906880,70841856
047920,HLB제약,KOSDAQ,기술성장기업부,41100,1400,3.53,41700,41900,39150,3486739,141572016450,1294764019800,31656822
115450,HLB테라퓨틱스,KOSDAQ,중견기업부,13890,2090,17.71,12290,13920,12010,12072187,160062317720,1036317177500,75368522
046210,HLB파나진,KOSDAQ,벤처기업부,5210,450,9.45,4900,5210,4840,3789242,19192425220,211173314050,41004527
204320,HL만도,KOSPI,,33000,100,0.3,33000,33300,32850,117578,3894963800,1558976384000,46957120
060980,HL홀딩스,KOSPI,,35900,50,0.14,35900,36000,35400,25505,909907500,365081819000,10169410
011200,HMM,KOSPI,,15610,50,0.32,15630,15680,15570,855275,13363365040,10790358507360,689039496
403870,HPSP,KOSDAQ,벤처기업부,54100,1400,2.66,52700,54400,52200,958836,51451180300,4478443776000,82934144
036640,HRS,KOSDAQ,우량기업부,5610,30,0.54,5620,5640,5560,64609,361730790,91586880000,16354800
035000,HS애드,KOSPI,,6230,0,0.0,6240,6270,6210,6816,42611830,103546306250,16567409
439730,IBKS제20호스팩,KOSDAQ,SPAC(소속부없음),2535,-10,-0.39,2545,2560,2525,7388,18795505,10925850000,4310000
442770,IBKS제21호스팩,KOSDAQ,SPAC(소속부없음),2450,-15,-0.61,2465,2480,2450,2061,5081575,10440800000,4210000
448760,IBKS제22호스팩,KOSDAQ,SPAC(소속부없음),2430,-5,-0.21,2435,2445,2430,20058,48921825,10809200000,4430000
467930,IBKS제23호스팩,KOSDAQ,SPAC(소속부없음),2210,10,0.45,2200,2245,2190,14058,31161065,9348300000,4230000
469480,IBKS제24호스팩,KOSDAQ,SPAC(소속부없음),2190,0,0.0,2175,2200,2175,18135,39735760,9263700000,4230000
003560,IHQ,KOSPI,,10760,0,0.0,0,0,0,0,0,58906362440,5474569
095340,ISC,KOSDAQ,우량기업부,88500,1200,1.37,87900,90900,86900,263246,23580590600,1882298750400,21197058
099520,ITX-AI,KOSDAQ,관리종목(소속부없음),1284,0,0.0,0,0,0,0,0,58141862016,45281824
175330,JB금융지주,KOSPI,,13400,0,0.0,13380,13510,13280,245936,3295125500,2635574004980,195083198
950170,JTC,KOSDAQ,관리종목(소속부없음),4675,100,2.19,4575,4685,4495,55156,254095125,234596426295,50288623
234080,JW생명과학,KOSPI,,12620,40,0.32,12590,12640,12530,15145,190581980,199515380400,15834554
067290,JW신약,KOSDAQ,중견기업부,2145,45,2.14,2120,2195,2080,386491,831625520,109055021790,50841502
001060,JW중외제약,KOSPI,,34350,1550,4.73,32700,34550,32700,299811,10186593250,799871695500,23285930
001067,JW중외제약2우B,KOSPI,,60500,-400,-0.66,60100,60500,60100,102,6143600,12703366500,209973
001065,JW중외제약우,KOSPI,,30600,100,0.33,30600,30600,30100,503,15264750,10463700600,341951
096760,JW홀딩스,KOSPI,,3245,65,2.04,3185,3250,3160,128325,408996195,239516812080,73924942
035900,JYP Ent.,KOSDAQ GLOBAL,우량기업부,68500,1000,1.48,67500,69000,67300,338319,23125387500,2441082200400,35532492
318000,KBG,KOSDAQ,벤처기업부,8650,220,2.61,8410,8820,8380,88508,768308120,75602928950,8740223
024840,KBI메탈,KOSDAQ,중견기업부,1333,-13,-0.97,1345,1353,1333,37027,49773684,45462441687,33952533
105560,KB금융,KOSPI,,72000,-2900,-3.87,74200,75100,71000,2051077,148216579200,29214201612800,403511072
432320,KB스타리츠,KOSPI,,4220,20,0.48,4225,4225,4185,44940,188772785,425939997000,101414285
024120,KB오토시스,KOSDAQ,중견기업부,4450,60,1.37,4370,4470,4340,49527,218675620,51175000000,11500000
455250,KB제25호스팩,KOSDAQ,SPAC(소속부없음),2195,15,0.69,2180,2200,2175,3512,7675865,9449475000,4305000
458320,KB제26호스팩,KOSDAQ,SPAC(소속부없음),2360,5,0.21,2355,2360,2315,31270,73624850,12964275000,5505000
464680,KB제27호스팩,KOSDAQ,SPAC(소속부없음),2000,1,0.05,1998,2000,1997,18880,37748796,25810000000,12905000
002380,KCC,KOSPI,,278500,-7500,-2.62,284000,285500,274000,36989,10313754000,2461552467000,8886471
021320,KCC건설,KOSDAQ,우량기업부,4620,-35,-0.75,4605,4680,4605,6378,29482385,98975000000,21400000
344820,KCC글라스,KOSPI,,40800,-450,-1.09,41300,41300,40750,12823,524125650,654790992000,15970512
036670,KCI,KOSDAQ,우량기업부,7580,-150,-1.94,7740,7740,7470,19467,146922210,85088500000,11270000
009070,KCTC,KOSPI,,3895,-30,-0.76,3900,3940,3880,30281,117990730,116850000000,30000000
009440,KC그린홀딩스,KOSPI,,2680,-65,-2.37,2740,2740,2630,52387,139273720,60125746400,22434980
112190,KC산업,KONEX,일반기업부,1618,-60,-3.58,1649,1649,1521,4031,6149791,11528659354,7125253
119650,KC코트렐,KOSPI,,1413,-23,-1.6,1436,1449,1407,200280,284697996,90028371818,63669287
044180,KD,KOSDAQ,투자주의환기종목(소속부없음),705,-25,-3.42,730,737,697,377859,267835639,18836048295,26717799
092220,KEC,KOSPI,,1470,-10,-0.68,1481,1494,1469,661272,974034127,295523343552,200763141
151860,KG ETS,KOSDAQ,우량기업부,9660,10,0.1,9690,9780,9570,174665,1687179430,347400000000,36000000
046440,KG모빌리언스,KOSDAQ,우량기업부,5230,-70,-1.32,5300,5310,5200,54055,283176980,203445976320,38825568
003620,KG모빌리티,KOSPI,,7310,140,1.95,7230,7410,7140,641001,4674977840,1368518095680,186956024
016380,KG스틸,KOSPI,,7000,-90,-1.27,7090,7220,7000,299688,2109474130,702062456940,100008897
035600,KG이니시스,KOSDAQ,우량기업부,11690,-160,-1.35,11860,11870,11630,134919,1576035490,324807611760,27904434
001390,KG케미칼,KOSPI,,5930,40,0.68,5900,5960,5870,306800,1811637070,406706097600,68469040
226360,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),319,0,0.0,0,0,0,0,0,60627181021,190053859
111870,KH 전자,KOSDAQ,관리종목(소속부없음),2970,0,0.0,0,0,0,0,0,41572037430,13997319
033180,KH 필룩스,KOSPI,,6630,0,0.0,0,0,0,0,0,120578742570,18186839
060720,KH바텍,KOSDAQ,중견기업부,15050,-140,-0.92,15210,15260,15000,153815,2331729820,355871953260,23677442
015590,KIB플러그에너지,KOSPI,,451,-39,-7.96,501,502,449,17494988,8321239291,108774528696,236981544
001940,KISCO홀딩스,KOSPI,,24150,-750,-3.01,25200,25200,24100,16951,412064950,389850758000,16176380
058400,KNN,KOSDAQ,우량기업부,931,16,1.75,913,945,912,665932,620714722,123556928760,132429720
025000,KPX케미칼,KOSPI,,46100,0,0.0,46100,46150,45950,6123,282045550,223366000000,4840000
092230,KPX홀딩스,KOSPI,,58000,0,0.0,58000,58300,57800,1368,79200500,245029468000,4224646
000040,KR모터스,KOSPI,,1048,-42,-3.85,1090,1140,1044,381371,409306972,30618644268,29132868
044450,KSS해운,KOSPI,,8320,20,0.24,8390,8390,8220,37497,310277840,190920227600,23085880
030200,KT,KOSPI,,37850,-900,-2.32,38750,38750,37850,490889,18718115500,9798708880000,257860760
033780,KT&G,KOSPI,,92100,-400,-0.43,92300,92900,91900,262266,24220262650,12041798722800,130322497
058850,KTcs,KOSPI,,3660,-5,-0.14,3665,3710,3650,224633,824101145,156227100000,42685000
058860,KTis,KOSPI,,2965,0,0.0,2965,2970,2955,39764,117702030,103187930000,34802000
122450,KX,KOSDAQ,중견기업부,4705,5,0.11,4715,4730,4635,51062,238566915,213759070260,45335964
052900,KX하이텍,KOSDAQ,우량기업부,1415,-48,-3.28,1451,1464,1403,502843,717127203,77701598970,55107517
376190,LB루셈,KOSDAQ,중견기업부,7530,40,0.53,7490,7740,7250,136316,1033916870,184992000000,24600000
061970,LB세미콘,KOSDAQ,우량기업부,8910,700,8.53,8430,9410,8230,8781192,78836749310,390120714720,43784592
309960,LB인베스트먼트,KOSDAQ,중견기업부,4270,-35,-0.81,4300,4335,4255,60208,257879175,99718041505,23217239
093050,LF,KOSPI,,15130,370,2.51,14820,15150,14750,104768,1568402250,442986000000,29240000
003550,LG,KOSPI,,89800,-600,-0.66,90900,90900,89500,164762,14827570000,14172819469300,157300993
034220,LG디스플레이,KOSPI,,10800,50,0.47,10750,10840,10690,899873,9694747170,3864409560000,357815700
051900,LG생활건강,KOSPI,,388000,6500,1.7,381500,395500,378500,110059,42784925500,6059860436000,15618197
051905,LG생활건강우,KOSPI,,168000,300,0.18,167700,169900,166900,7353,1241362000,352749096000,2099697
373220,LG에너지솔루션,KOSPI,,414500,1000,0.24,416500,417000,412000,152180,63048248000,97344000000000,234000000
003555,LG우,KOSPI,,65600,-100,-0.15,65700,66300,65500,4719,310064500,199124758000,3021620
032640,LG유플러스,KOSPI,,9980,-40,-0.4,10050,10070,9980,810772,8121823680,4370479723610,436611361
011070,LG이노텍,KOSPI,,191300,-1100,-0.57,192700,195500,190800,115651,22278612500,4529884279800,23667107
066570,LG전자,KOSPI,,98900,-500,-0.5,99500,100200,98600,293921,29121980700,16233863148800,163647814
066575,LG전자우,KOSPI,,46900,700,1.52,46500,47000,46100,71648,3352293350,804304425600,17185992
037560,LG헬로비전,KOSPI,,3480,-30,-0.85,3550,3555,3470,181233,632512420,269515090200,77446865
051910,LG화학,KOSPI,,460500,11000,2.45,450500,465500,450500,273701,125116856500,32543070123000,70592343
051915,LG화학우,KOSPI,,308000,5000,1.65,303000,312000,303000,23213,7127301000,2383528000000,7688800
079550,LIG넥스원,KOSPI,,169500,2200,1.32,170800,175000,169000,399128,68473238800,3724600000000,22000000
006260,LS,KOSPI,,109700,-900,-0.81,111500,115400,109400,198717,22154500300,3545220000000,32200000
010120,LS ELECTRIC,KOSPI,,92700,-100,-0.11,93800,94600,91600,207309,19233041000,2781000000000,30000000
000680,LS네트웍스,KOSPI,,4515,-50,-1.1,4570,4625,4505,902725,4120964520,355401602160,78803016
060370,LS마린솔루션,KOSDAQ,중견기업부,9360,-70,-0.74,9460,9460,9290,48302,451918820,243819380800,25938232
417200,LS머트리얼즈,KOSDAQ,중견기업부,23850,-400,-1.65,24250,24300,23650,508709,12173476550,1616898550100,67652659
229640,LS에코에너지,KOSPI,,18050,-110,-0.61,18200,18430,17980,190199,3440810100,552166568370,30624879
108320,LX세미콘,KOSPI,,78900,200,0.25,78600,79500,78200,61396,4846741600,1283253270000,16264300
001120,LX인터내셔널,KOSPI,,25850,-400,-1.52,26250,26300,25850,191401,4963940200,1003884000000,38760000
108670,LX하우시스,KOSPI,,40200,-400,-0.99,40700,41000,39950,13281,534398400,360500334000,8967670
108675,LX하우시스우,KOSPI,,20850,-200,-0.95,21500,21500,20650,2034,42475300,21524080500,1032330
383800,LX홀딩스,KOSPI,,7010,0,0.0,7020,7030,6980,45276,316938460,533202023100,76280690
38380K,LX홀딩스1우,KOSPI,,9140,20,0.22,9120,9170,9090,859,7843020,13334093500,1465285
086960,MDS테크,KOSDAQ,중견기업부,1857,1,0.05,1869,1869,1849,886971,1646547205,162633341352,87578536
023150,MH에탄올,KOSPI,,6270,-90,-1.42,6360,6400,6250,14771,92860610,46706069580,7378526
038340,MIT,KOSDAQ,관리종목(소속부없음),1283,0,0.0,0,0,0,0,0,33979354334,26484298
035420,NAVER,KOSPI,,188000,-900,-0.48,187300,189400,185400,650736,122189582900,30565297390800,162408594
160550,NEW,KOSDAQ,중견기업부,3605,-55,-1.5,3660,3665,3605,76306,276624800,100741042660,27906106
053290,NE능률,KOSDAQ,우량기업부,4725,0,0.0,4700,4785,4605,150887,710161075,78169432110,16526307
181710,NHN,KOSPI,,26700,1050,4.09,25750,27000,25700,74996,1987377250,903243790250,33766123
060250,NHN KCP,KOSDAQ GLOBAL,우량기업부,12410,-940,-7.04,13300,13300,12410,1345179,17030582300,499196394730,40160611
104200,NHN벅스,KOSDAQ,중견기업부,5190,140,2.77,5040,5390,5010,335321,1760515170,76510158000,14827550
400760,NH올원리츠,KOSPI,,3630,15,0.41,3620,3630,3610,33817,122390425,153186000000,42200000
005940,NH투자증권,KOSPI,,12790,-140,-1.08,12930,12940,12630,923026,11776780550,4258590425640,331665921
005945,NH투자증권우,KOSPI,,11940,-20,-0.17,12000,12020,11840,227571,2715102410,225319357920,18870968
338100,NH프라임리츠,KOSPI,,4280,-5,-0.12,4300,4315,4275,30854,132139430,79958100000,18660000
034310,NICE,KOSPI,,12160,10,0.08,12140,12160,11970,27015,324845820,452291932620,37503477
030190,NICE평가정보,KOSPI,,10580,-280,-2.58,10830,10850,10570,39924,425708950,636540225300,60107670
008260,NI스틸,KOSPI,,4670,-55,-1.16,4705,4740,4630,126144,587776605,133419545805,28600117
004250,NPC,KOSPI,,4960,-35,-0.7,4985,5020,4955,47096,234783790,182131200000,36720000
004255,NPC우,KOSPI,,2775,-25,-0.89,2800,2800,2760,22903,63374415,14652000000,5280000
222160,NPX,KOSDAQ,기술성장기업부,8040,0,0.0,0,0,0,0,0,79551289560,9894439
456040,OCI,KOSPI,,82500,-600,-0.72,82800,83100,82100,30032,2472817800,742618191000,8990535
010060,OCI홀딩스,KOSPI,,91900,-300,-0.33,92500,93000,91600,76823,7065964800,1807697356400,19606262
178920,PI첨단소재,KOSPI,,21900,-200,-0.9,22200,22300,21900,48070,1058813550,643122451800,29366322
024940,PN풍년,KOSDAQ,벤처기업부,4980,180,3.75,4870,5040,4850,250364,1237046215,49800000000,10000000
005490,POSCO홀딩스,KOSPI,,432000,3500,0.82,430000,435000,429500,350775,151627148500,36619342590000,84571230
218410,RFHIC,KOSDAQ,우량기업부,16940,830,5.15,16280,16970,15970,236726,3890585170,449176136320,26484442
327260,RF머트리얼즈,KOSDAQ,벤처기업부,9450,260,2.83,9160,9560,9160,58269,548756610,79525368330,8433231
091340,S&K폴리텍,KOSDAQ,중견기업부,2475,-75,-2.94,2550,2560,2470,36856,92254805,29200783895,11703721
010950,S-Oil,KOSPI,,76800,-1000,-1.29,77500,77500,76400,147765,11345311200,8691391542400,112582792
010955,S-Oil우,KOSPI,,49300,-350,-0.7,49650,49650,49200,6972,344188850,198482097450,4021927
419530,SAMG엔터,KOSDAQ,기술성장기업부,14400,200,1.41,14150,14520,14070,55243,788586200,123537573400,8590930
019550,SBI인베스트먼트,KOSDAQ,중견기업부,910,-2,-0.22,915,918,904,411013,373975441,147642649825,162066575
950110,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),4000,-10,-0.25,4000,4010,3900,2061,8187310,96210160000,24052540
034120,SBS,KOSPI,,27800,-950,-3.3,28450,28600,27150,212828,5891891450,516651978300,18551238
151910,SBW생명과학,KOSDAQ,중견기업부,640,0,0.0,0,0,0,0,0,121645902080,190071722
036120,SCI평가정보,KOSDAQ,중견기업부,2785,-15,-0.54,2800,2830,2745,115640,322414260,99222500000,35500000
099220,SDN,KOSDAQ,중견기업부,1096,11,1.01,1085,1100,1075,162293,176947470,61395789423,56171811
036540,SFA반도체,KOSDAQ,우량기업부,5750,-70,-1.2,5840,5890,5740,918830,5324533020,947291345280,164460303
255220,SG,KOSDAQ,중견기업부,2355,-75,-3.09,2350,2500,2150,6925000,16223304430,128317679800,54603268
040610,SG&G,KOSDAQ,중견기업부,1707,6,0.35,1709,1709,1693,44297,75399157,58084581984,34087196
049470,SGA,KOSDAQ,중견기업부,426,9,2.16,428,458,417,503239,216703299,25134180323,58862249
184230,SGA솔루션즈,KOSDAQ,벤처기업부,714,-4,-0.56,718,720,710,44493,31736475,42949381953,59901509
005090,SGC에너지,KOSPI,,22650,50,0.22,22750,22750,22500,20127,455676650,326371392450,14409333
016250,SGC이테크건설,KOSDAQ,우량기업부,16610,-90,-0.54,16700,16940,16140,8396,138132410,53875946850,3243585
001380,SG글로벌,KOSPI,,2165,-190,-8.07,2320,2340,2150,687137,1512859795,98471473170,44964143
004060,SG세계물산,KOSPI,,430,-1,-0.23,429,433,427,234529,100724528,87245157760,202424960
001770,SHD,KOSPI,,19570,-110,-0.56,19680,19760,19470,1423,27858080,23750864900,1214878
002360,SH에너지화학,KOSPI,,629,5,0.8,621,630,619,666356,415544955,70014249900,111133730
009160,SIMPAC,KOSPI,,4730,325,7.38,4450,4780,4430,1128576,5252151655,309481610680,65429516
123700,SJM,KOSPI,,3750,40,1.08,3710,3775,3710,45368,169972330,58518367500,15604898
025530,SJM홀딩스,KOSPI,,4015,80,2.03,3935,4060,3875,98484,393875245,59960042120,14934008
034730,SK,KOSPI,,187900,-3300,-1.73,191500,192600,187500,83693,15817298300,13849123846800,73198329
011790,SKC,KOSPI,,117700,2900,2.53,115400,121500,115300,341129,40353092400,4468459164000,37868298
018670,SK가스,KOSPI,,150400,500,0.33,151200,152900,148700,10594,1594575800,1386382648800,9230244
