종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
050120,ES큐브,KOSDAQ,중견기업부,2235,-20,-0.89,2255,2260,2200,4057,8999765,30315732210,13564086
383220,F&F,KOSPI,,60000,300,0.5,59700,61000,59200,66768,4026424900,2302255207500,38307075
007700,F&F홀딩스,KOSPI,,15180,80,0.53,15250,15310,15070,9928,151024010,595711809410,39114367
214270,FSN,KOSDAQ,중견기업부,1875,-16,-0.85,1874,1898,1868,102392,192507244,62643872292,33250463
130500,GH신소재,KOSDAQ,우량기업부,2745,5,0.18,2710,2775,2710,15297,42016900,39853442480,14545052
114090,GKL,KOSPI,,12040,-170,-1.39,12220,12330,11940,547224,6579048460,745360823500,61855670
900290,GRT,KOSDAQ,외국기업(소속부없음),3425,0,0.0,3410,3505,3365,18187,62200240,229075000000,67375000
078930,GS,KOSPI,,48300,600,1.26,47700,49600,47250,486938,23819084250,4506395833000,92915378
083450,GST,KOSDAQ,우량기업부,18860,-410,-2.13,19480,19600,18860,228476,4375233930,175919025600,9317745
006360,GS건설,KOSPI,,15050,-20,-0.13,15010,15320,15010,365882,5545861040,1293136313900,85581490
001250,GS글로벌,KOSPI,,3465,50,1.46,3375,3485,3350,3022443,10338966440,287630167540,82533764
007070,GS리테일,KOSPI,,20200,-100,-0.49,20350,20450,20150,163330,3307956800,2120537920500,104717922
078935,GS우,KOSPI,,40350,1300,3.33,39100,46700,38800,259191,10993785800,71482281300,1784826
297890,HB솔루션,KOSDAQ,우량기업부,8390,-900,-9.69,8840,9250,8320,4925315,43272455310,613429128020,73114318
440290,HB인베스트먼트,KOSDAQ,중견기업부,2445,0,0.0,2445,2470,2405,55813,136360495,66005569350,27107010
078150,HB테크놀러지,KOSDAQ,우량기업부,3555,-230,-6.08,3720,3760,3530,5777798,21066537270,329605081380,92715916
012630,HDC,KOSPI,,8160,-10,-0.12,8250,8260,8110,71806,589298210,491076946620,59741721
039570,HDC랩스,KOSPI,,8450,10,0.12,8390,8510,8390,13444,113373230,218563000420,25957601
089470,HDC현대EP,KOSPI,,4150,-80,-1.89,4205,4275,4145,17544,73522325,132225500000,31900000
294870,HDC현대산업개발,KOSPI,,17680,-100,-0.56,17810,17900,17610,114020,2021993490,1165241594400,65907330
009540,HD한국조선해양,KOSPI,,155700,-4000,-2.5,159700,160000,154900,252433,39575606800,11026451472800,70773116
267250,HD현대,KOSPI,,72500,-2100,-2.82,74700,74700,72100,230682,16837224000,5726998662500,78993085
267270,HD현대건설기계,KOSPI,,54100,-2900,-5.09,56800,56800,53700,231363,12709255100,1015858474400,18847096
443060,HD현대마린솔루션,KOSPI,,117900,-300,-0.25,119600,121400,117000,106589,12656026600,5240655000000,44450000
010620,HD현대미포,KOSPI,,93200,-2500,-2.61,95600,95600,92100,238600,22350206400,3722608286800,39942149
322000,HD현대에너지솔루션,KOSPI,,25700,-450,-1.72,26500,26700,25550,82564,2155893400,287840000000,11200000
042670,HD현대인프라코어,KOSPI,,7750,-90,-1.15,7870,7900,7710,867716,6767053710,1546926760750,199603453
267260,HD현대일렉트릭,KOSPI,,312000,1000,0.32,310000,316500,307500,157024,48974555000,11192635417500,36047135
329180,HD현대중공업,KOSPI,,148800,-4600,-3.0,153400,154300,148100,234353,35094659600,13209439660800,88773116
097230,HJ중공업,KOSPI,,3310,-105,-3.07,3415,3430,3305,123696,413117195,276470612920,83274281
195940,HK이노엔,KOSDAQ GLOBAL,중견기업부,36150,150,0.42,35650,36900,35650,169587,6169596800,1028375043300,28329891
014790,HL D&I,KOSPI,,2220,20,0.91,2180,2270,2180,48425,107991200,84046094220,37858601
028300,HLB,KOSDAQ,중견기업부,93100,11000,13.4,84100,94400,83500,9047644,807339837500,12063942560800,130845364
003580,HLB글로벌,KOSPI,,6250,1305,26.39,5050,6420,5010,7037015,42219623750,290154659040,47410892
278650,HLB바이오스텝,KOSDAQ,우량기업부,3050,415,15.75,2680,3265,2665,18977994,57995109860,264528296450,86730589
343090,HLB사이언스,KONEX,일반기업부,2535,295,13.17,2300,2575,2150,86690,205731050,40278997150,16440407
067630,HLB생명과학,KOSDAQ,중견기업부,11740,1330,12.78,10660,12230,10650,15218869,176438356980,1263942945860,107661239
024850,HLB이노베이션,KOSDAQ,중견기업부,3580,400,12.58,3270,3720,3230,5466390,19419857070,258027766075,72378055
047920,HLB제약,KOSDAQ,기술성장기업부,30700,2900,10.43,28000,31600,27800,8062371,243826514650,975645815800,31779994
115450,HLB테라퓨틱스,KOSDAQ,중견기업부,9360,940,11.16,8660,9760,8500,7190998,66221730920,744149405820,79249138
046210,HLB파나진,KOSDAQ,벤처기업부,4290,990,30.0,4000,4290,3905,8417065,34678146820,175952320830,41014527
204320,HL만도,KOSPI,,42500,-1600,-3.63,44300,44700,42450,426816,18295882750,2000373312000,46957120
060980,HL홀딩스,KOSPI,,33950,-50,-0.15,33900,34200,33900,13360,454650000,345759940000,10169410
011200,HMM,KOSPI,,19370,-410,-2.07,19950,20250,19360,3518567,69544414500,13734095037520,709039496
403870,HPSP,KOSDAQ GLOBAL,중견기업부,38700,1350,3.61,37000,39300,37000,979221,37683408050,3213698080000,82934144
036640,HRS,KOSDAQ,우량기업부,5510,-70,-1.25,5620,5630,5500,84061,466819180,90442044000,16354800
035000,HS애드,KOSPI,,6340,10,0.16,6370,6370,6320,8613,54724500,105037373060,16567409
439730,IBKS제20호스팩,KOSDAQ,SPAC(소속부없음),2555,35,1.39,2515,2575,2505,7380,18666480,11012050000,4310000
442770,IBKS제21호스팩,KOSDAQ,SPAC(소속부없음),2445,-20,-0.81,2465,2465,2440,9868,24128980,10293450000,4210000
448760,IBKS제22호스팩,KOSDAQ,SPAC(소속부없음),2350,5,0.21,2350,2360,2340,3411,8008000,10410500000,4430000
467930,IBKS제23호스팩,KOSDAQ,SPAC(소속부없음),2250,25,1.12,2235,2255,2210,29994,67086965,9517500000,4230000
469480,IBKS제24호스팩,KOSDAQ,SPAC(소속부없음),2200,15,0.69,2200,2200,2185,11313,24813150,9306000000,4230000
003560,IHQ,KOSPI,,10760,0,0.0,0,0,0,0,0,59719334240,5550124
095340,ISC,KOSDAQ,우량기업부,60400,-800,-1.31,62300,62400,60100,215991,13141029600,1282422009000,21197058
099520,ITX-AI,KOSDAQ,관리종목(소속부없음),1284,0,0.0,0,0,0,0,0,58141862016,45281824
175330,JB금융지주,KOSPI,,15860,670,4.41,15290,16150,15250,776293,12293416500,3099872016220,195083198
950170,JTC,KOSDAQ,외국기업(소속부없음),5400,-60,-1.1,5480,5530,5370,25657,139535580,277877888760,51746348
234080,JW생명과학,KOSPI,,11810,40,0.34,11780,11860,11710,14832,174885120,187006082740,15834554
067290,JW신약,KOSDAQ,중견기업부,1710,8,0.47,1701,1720,1690,62240,106312660,87040651424,50841502
001060,JW중외제약,KOSPI,,32650,2050,6.7,30600,33400,30300,525511,17008306650,757957021500,23285930
001067,JW중외제약2우B,KOSPI,,55900,-100,-0.18,55900,55900,55700,21,1173500,11695496100,209973
001065,JW중외제약우,KOSPI,,30800,-100,-0.32,30950,30950,30300,362,11076150,10549188350,341951
096760,JW홀딩스,KOSPI,,3135,25,0.8,3090,3225,3090,147017,463028200,233233192010,73924942
035900,JYP Ent.,KOSDAQ GLOBAL,우량기업부,55700,900,1.64,54600,55800,54500,261190,14442867900,1979159804400,35532492
318000,KBG,KOSDAQ,벤처기업부,6930,-80,-1.14,7010,7080,6870,39975,277342280,61006756540,8740223
024840,KBI메탈,KOSDAQ,중견기업부,2450,-65,-2.58,2475,2520,2395,1995648,4859234320,85352991555,34909199
105560,KB금융,KOSPI,,88200,2300,2.68,87300,90000,86600,1330066,117683710600,35751080979200,403511072
432320,KB스타리츠,KOSPI,,4425,-5,-0.11,4445,4450,4390,69913,308073850,448251139700,101414285
024120,KB오토시스,KOSDAQ,중견기업부,4200,-20,-0.47,4140,4240,4140,31154,130224815,48300000000,11500000
455250,KB제25호스팩,KOSDAQ,SPAC(소속부없음),2640,0,0.0,0,0,0,0,0,11365200000,4305000
458320,KB제26호스팩,KOSDAQ,SPAC(소속부없음),2485,0,0.0,0,0,0,0,0,13679925000,5505000
464680,KB제27호스팩,KOSDAQ,SPAC(소속부없음),1996,-3,-0.15,2005,2005,1995,50804,101680453,25758380000,12905000
476470,KB제28호스팩,KOSDAQ,SPAC(소속부없음),2175,65,3.08,2115,2200,2115,148147,320736390,11973375000,5505000
478390,KB제29호스팩,KOSDAQ,SPAC(소속부없음),2040,25,1.24,2020,2050,2020,173757,353215680,12688800000,6220000
002380,KCC,KOSPI,,315000,-4500,-1.41,320500,331000,313500,39934,12878571000,2799238365000,8886471
021320,KCC건설,KOSDAQ,우량기업부,4300,50,1.18,4295,4390,4220,4001,17068570,91271000000,21400000
344820,KCC글라스,KOSPI,,39900,-100,-0.25,40250,40250,39900,21105,845290150,638021954400,15970512
036670,KCI,KOSDAQ,우량기업부,7070,-110,-1.53,7180,7190,7030,16164,114573630,80129700000,11270000
009070,KCTC,KOSPI,,4310,-25,-0.58,4315,4365,4255,68216,293706535,129300000000,30000000
009440,KC그린홀딩스,KOSPI,,1750,-1,-0.06,1752,1770,1750,14740,25847627,39283649980,22434980
112190,KC산업,KONEX,일반기업부,1489,-8,-0.53,1499,1499,1311,18,25976,10609501717,7125253
119650,KC코트렐,KOSPI,,1077,2,0.19,1041,1100,1041,256544,275651413,67998798516,63669287
044180,KD,KOSDAQ,투자주의환기종목(소속부없음),508,-1,-0.2,509,509,499,59519,29974101,13545924093,26717799
092220,KEC,KOSPI,,1320,-15,-1.12,1336,1355,1318,612422,812305080,265609635543,200763141
046440,KG모빌리언스,KOSDAQ,우량기업부,4930,5,0.1,4920,5030,4920,41180,205118020,193545456480,38825568
003620,KG모빌리티,KOSPI,,5300,-10,-0.19,5320,5360,5250,289587,1538506070,1038746199400,195253045
016380,KG스틸,KOSPI,,6530,-10,-0.15,6530,6570,6510,113448,742027350,653058097410,100008897
151860,KG에코솔루션,KOSDAQ,우량기업부,7470,30,0.4,7450,7520,7410,57044,426067520,370534424940,49603002
035600,KG이니시스,KOSDAQ,우량기업부,10760,0,0.0,10710,10950,10710,45857,495896370,299693621160,27904434
001390,KG케미칼,KOSPI,,4925,25,0.51,4915,5070,4915,240010,1197104940,339948783600,68469040
226360,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),2555,0,0.0,0,0,0,0,0,60698450260,23756732
111870,KH 미래물산,KOSDAQ,관리종목(소속부없음),8910,0,0.0,0,0,0,0,0,43928518590,4930249
033180,KH 필룩스,KOSPI,,6630,0,0.0,0,0,0,0,0,125330728770,18903579
060720,KH바텍,KOSDAQ,우량기업부,13020,30,0.23,12990,13090,12800,134001,1731429510,304255129700,23677442
015590,KIB플러그에너지,KOSPI,,600,-6,-0.99,605,606,590,1821289,1091469309,142662889488,236981544
001940,KISCO홀딩스,KOSPI,,19470,750,4.01,18760,19980,18750,19020,367477790,314954118600,16176380
058400,KNN,KOSDAQ,우량기업부,797,-3,-0.38,800,801,795,250235,199361639,105678916560,132429720
025000,KPX케미칼,KOSPI,,48900,-750,-1.51,49650,50200,48750,17274,855338300,236192000000,4840000
092230,KPX홀딩스,KOSPI,,57400,600,1.06,57100,57700,56800,2320,132442900,242917145000,4224646
000040,KR모터스,KOSPI,,660,-11,-1.64,671,674,657,281556,186745815,39687692880,60132868
044450,KSS해운,KOSPI,,8240,-10,-0.12,8230,8380,8210,39103,322895140,190920227600,23085880
101000,KS인더스트리,KOSDAQ,중견기업부,2730,-245,-8.24,3000,3000,2530,996973,2727147260,82308459870,30149619
030200,KT,KOSPI,,36350,-200,-0.55,36550,36750,36250,415504,15139765300,9160988249750,252021685
033780,KT&G,KOSPI,,88000,0,0.0,88000,88200,87300,224955,19732768200,11403218487500,130322497
058850,KTcs,KOSPI,,3200,10,0.31,3175,3210,3175,223942,715545865,136592000000,42685000
058860,KTis,KOSPI,,2710,0,0.0,2720,2720,2700,26779,72518790,94313420000,34802000
122450,KX,KOSDAQ,우량기업부,4495,0,0.0,4455,4515,4450,4102,18375130,203785158180,45335964
052900,KX하이텍,KOSDAQ,우량기업부,1149,-1,-0.09,1150,1160,1125,152596,174251339,63098106965,55107517
376190,LB루셈,KOSDAQ,중견기업부,5930,-30,-0.5,6040,6040,5930,8548,51095310,146862000000,24600000
061970,LB세미콘,KOSDAQ,우량기업부,6140,-90,-1.44,6230,6290,6060,215748,1323601180,269713086720,43784592
309960,LB인베스트먼트,KOSDAQ,중견기업부,4360,5,0.11,4325,4620,4325,349278,1540633515,101575420625,23217239
093050,LF,KOSPI,,13740,170,1.25,13620,13770,13550,22847,313397820,402634800000,29240000
003550,LG,KOSPI,,83100,400,0.48,83100,84000,82500,232871,19392630700,13055982419000,157300993
034220,LG디스플레이,KOSPI,,12600,290,2.36,12470,12750,12410,4111027,51952487540,6280000000000,500000000
051900,LG생활건강,KOSPI,,348500,500,0.14,350000,353000,347000,44214,15468044000,5450750753000,15618197
051905,LG생활건강우,KOSPI,,151200,600,0.4,149700,152300,149500,7039,1064531500,317684156100,2099697
373220,LG에너지솔루션,KOSPI,,357500,-1500,-0.42,359000,361500,352000,206389,73588611000,83304000000000,234000000
003555,LG우,KOSPI,,60800,200,0.33,60600,61200,60400,11308,688484100,182505848000,3021620
032640,LG유플러스,KOSPI,,9810,30,0.31,9760,9880,9760,738492,7258713530,4283157451410,436611361
011070,LG이노텍,KOSPI,,268500,500,0.19,268000,272500,267000,137487,37111168000,6354618229500,23667107
066570,LG전자,KOSPI,,110800,2900,2.69,108900,112700,108300,1760833,195561684300,18132177791200,163647814
066575,LG전자우,KOSPI,,49550,1500,3.12,48100,49800,48100,79963,3951623750,852425203200,17185992
037560,LG헬로비전,KOSPI,,2915,-15,-0.51,2930,2950,2910,110068,321972525,225757611475,77446865
051910,LG화학,KOSPI,,361000,-1000,-0.28,364500,365000,358000,154049,55655580500,25448539651500,70592343
051915,LG화학우,KOSPI,,250000,3500,1.42,246500,251500,243000,10779,2681776500,1910666800000,7688800
079550,LIG넥스원,KOSPI,,196900,-1200,-0.61,198100,199300,195700,157814,31144290700,4340600000000,22000000
225190,LK삼양,KOSDAQ,중견기업부,1784,0,0.0,1810,1810,1740,85335,151718339,90535216960,50748440
006260,LS,KOSPI,,131000,-1700,-1.28,132900,133100,128500,334858,43676417900,4227860000000,32200000
010120,LS ELECTRIC,KOSPI,,193600,-3400,-1.73,195800,199500,192500,433629,84667841400,5820000000000,30000000
000680,LS네트웍스,KOSPI,,4205,-15,-0.36,4245,4245,4170,133398,560205790,331366682280,78803016
060370,LS마린솔루션,KOSDAQ,중견기업부,17240,140,0.82,17040,17350,16840,350759,5987639400,494904904440,28706781
417200,LS머트리얼즈,KOSDAQ,중견기업부,23400,-50,-0.21,23300,23550,23100,320722,7494156250,1583072220600,67652659
229640,LS에코에너지,KOSPI,,29750,-550,-1.82,30350,30350,29450,338394,10049004000,911090150250,30624879
078020,LS증권,KOSDAQ,우량기업부,5210,-170,-3.16,5380,5380,5150,85658,449090040,289056999900,55481190
108320,LX세미콘,KOSPI,,78000,-900,-1.14,78900,80500,76800,128754,10165916100,1270241830000,16264300
001120,LX인터내셔널,KOSPI,,31350,-250,-0.79,31800,32150,31000,305510,9675259750,1213188000000,38760000
108670,LX하우시스,KOSPI,,43050,-650,-1.49,44350,44350,42900,13372,579786300,386058193500,8967670
108675,LX하우시스우,KOSPI,,23150,100,0.43,23000,23150,22850,1286,29595600,23846823000,1032330
383800,LX홀딩스,KOSPI,,6960,30,0.43,6970,6990,6930,61295,426263810,530913602400,76280690
38380K,LX홀딩스1우,KOSPI,,8810,30,0.34,8660,8840,8660,1808,15830090,12909160850,1465285
086960,MDS테크,KOSDAQ,중견기업부,1465,15,1.03,1450,1465,1400,842223,1203443511,123617221080,87671788
023150,MH에탄올,KOSPI,,6050,0,0.0,6090,6090,6040,4015,24348300,44713867560,7378526
038340,MIT,KOSDAQ,관리종목(소속부없음),1233,0,0.0,0,0,0,0,0,39979891836,32424892
035420,NAVER,KOSPI,,168100,8300,5.19,160600,168600,160200,1291520,213329130400,27268402932600,162408594
160550,NEW,KOSDAQ,중견기업부,2950,-5,-0.17,2950,3055,2925,50231,148701805,82602073760,27906106
053290,NE능률,KOSDAQ,우량기업부,3595,-35,-0.96,3630,3635,3575,60692,217937020,59412073665,16526307
181710,NHN,KOSPI,,20250,200,1.0,20100,20300,19780,123546,2475199360,685452296900,33766123
060250,NHN KCP,KOSDAQ GLOBAL,우량기업부,8950,-70,-0.78,9030,9060,8950,161588,1450195290,360642286780,40160611
104200,NHN벅스,KOSDAQ,중견기업부,4045,15,0.37,4045,4045,3895,318989,1261100540,59236062250,14827550
400760,NH올원리츠,KOSPI,,3660,10,0.27,3630,3690,3630,58113,212550110,154452000000,42200000
005940,NH투자증권,KOSPI,,12940,-70,-0.54,13010,13170,12880,682318,8893756460,4247575118030,327492299
005945,NH투자증권우,KOSPI,,11620,-30,-0.26,11650,11740,11530,64163,746129390,219280648160,18870968
338100,NH프라임리츠,KOSPI,,4355,-15,-0.34,4345,4365,4325,33293,144565555,80984400000,18660000
034310,NICE,KOSPI,,10850,40,0.37,10810,10880,10750,21441,232027410,405412586370,37503477
030190,NICE평가정보,KOSPI,,10480,-170,-1.6,10590,10680,10450,42446,446475740,629928381600,60107670
008260,NI스틸,KOSPI,,4155,-55,-1.31,4205,4240,4140,74886,312993740,118690485550,28600117
004250,NPC,KOSPI,,4665,-10,-0.21,4675,4730,4630,39681,184977020,170564400000,36720000
004255,NPC우,KOSPI,,2590,-10,-0.38,2580,2600,2570,5518,14231530,13675200000,5280000
222160,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0.0,0,0,0,0,0,79551289560,9894439
456040,OCI,KOSPI,,100300,-900,-0.89,101400,101900,99200,20615,2062087100,897039999000,8952495
010060,OCI홀딩스,KOSPI,,86300,300,0.35,85500,86800,85100,58548,5027299200,1692284529500,19563983
178920,PI첨단소재,KOSPI,,27950,-600,-2.1,29700,30200,27950,431235,12588635150,828130280400,29366322
024940,PN풍년,KOSDAQ,벤처기업부,4715,-195,-3.97,4875,4925,4655,258793,1237940950,46900000000,10000000
005490,POSCO홀딩스,KOSPI,,377000,2000,0.53,375000,379000,372000,295727,111047202500,31841068095000,84571230
218410,RFHIC,KOSDAQ,우량기업부,13580,-450,-3.21,13950,14050,13550,174274,2396221030,359393877940,26484442
327260,RF머트리얼즈,KOSDAQ,벤처기업부,8900,-20,-0.22,8920,9060,8730,55619,493290300,74802758970,8433231
091340,S&K폴리텍,KOSDAQ,중견기업부,2485,5,0.2,2480,2550,2480,18555,46504090,29317821105,11703721
010950,S-Oil,KOSPI,,67400,-700,-1.03,68200,68300,67200,220853,14925866200,7588080180800,112582792
010955,S-Oil우,KOSPI,,46600,0,0.0,46600,46700,46400,5624,261877450,187421798200,4021927
419530,SAMG엔터,KOSDAQ,기술성장기업부,9200,0,0.0,9190,9330,9170,22235,205428140,79122465300,8590930
019550,SBI인베스트먼트,KOSDAQ,중견기업부,968,-17,-1.73,985,987,956,1180423,1140801121,157366644325,162066575
950110,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),3000,-35,-1.15,3010,3035,3000,4006,12037800,72157620000,24052540
034120,SBS,KOSPI,,17030,-350,-2.01,17380,17450,17020,59291,1016117780,316298607900,18551238
036120,SCI평가정보,KOSDAQ,중견기업부,2140,35,1.66,2105,2145,2060,78654,165885940,75792500000,35500000
246960,SCL사이언스,KOSDAQ,기술성장기업부,9500,-80,-0.84,9750,9930,9440,7940,75816570,69192309500,7283401
099220,SDN,KOSDAQ,중견기업부,1561,-92,-5.57,1638,1715,1548,4562243,7436022134,87684196971,56171811
036540,SFA반도체,KOSDAQ,우량기업부,5330,-70,-1.3,5440,5460,5310,629827,3383404260,876573414990,164460303
255220,SG,KOSDAQ,중견기업부,1332,-78,-5.53,1271,1344,1229,6331163,8138997595,81486735696,61176228
040610,SG&G,KOSDAQ,중견기업부,1652,-38,-2.25,1690,1705,1617,155065,256354893,56312047792,34087196
049470,SGA,KOSDAQ,관리종목(소속부없음),490,0,0.0,0,0,0,0,0,28842502010,58862249
184230,SGA솔루션즈,KOSDAQ,벤처기업부,579,-21,-3.5,600,604,577,159873,94138823,37058703312,62599161
016250,SGC E&C,KOSDAQ,우량기업부,15040,140,0.94,14900,15200,14900,866,12984000,48459159900,3243585
005090,SGC에너지,KOSPI,,24950,250,1.01,24800,25150,24800,13468,336476100,360953791650,14409333
