종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
290120,DH오토리드,KOSDAQ,우량기업부,3095,-55,-1.75,3150,3150,3030,38362,118627515,47786625040,15515138
025440,DH오토웨어,KOSDAQ,중견기업부,2175,-25,-1.14,2250,2270,2155,33853,74819560,67103068320,30781224
001530,DI동일,KOSPI,,26850,50,0.19,26800,27000,26600,40447,1083090150,664232564550,24738643
000210,DL,KOSPI,,51800,-700,-1.33,53000,53100,51700,46420,2421164400,1087610379600,20955884
000215,DL우,KOSPI,,26500,50,0.19,26400,26900,26150,930,24519500,44513436000,1686115
375500,DL이앤씨,KOSPI,,36550,500,1.39,36450,36650,36200,85883,3128140550,1410382558350,38693623
37550L,DL이앤씨2우(전환),KOSPI,,24600,100,0.41,24450,25450,24050,1891,46256100,51953994600,2111951
37550K,DL이앤씨우,KOSPI,,18690,-50,-0.27,18810,19000,18640,1731,32474490,39529649500,2113885
068790,DMS,KOSDAQ,우량기업부,6970,-340,-4.65,7330,7380,6940,366963,2630514500,171274235170,24573061
007340,DN오토모티브,KOSPI,,84100,-1500,-1.75,85700,85800,83700,10871,916881700,840495820500,9994005
004840,DRB동일,KOSPI,,6250,10,0.16,6310,6330,6100,50787,314130010,124562500000,19930000
241520,DSC인베스트먼트,KOSDAQ,중견기업부,4100,30,0.74,4065,4215,4050,493203,2043636120,114582980360,27811403
155660,DSR,KOSPI,,4230,0,0.0,4245,4255,4195,10094,42673870,67760000000,16000000
069730,DSR제강,KOSPI,,4140,-10,-0.24,4150,4175,4125,10229,42460760,59760000000,14400000
017860,DS단석,KOSPI,,149000,-3700,-2.42,152600,152600,148900,41630,6242504500,873935336400,5861404
180400,DXVX,KOSDAQ,중견기업부,4645,-85,-1.8,4630,4950,4565,349810,1655741045,141124747440,30219432
017940,E1,KOSPI,,66600,100,0.15,66800,67000,66300,12636,841517700,455504000000,6860000
245620,EDGC,KOSDAQ,기술성장기업부,514,-10,-1.91,524,543,500,2668872,1383469199,71185890814,138493951
037370,EG,KOSDAQ,중견기업부,9360,-20,-0.21,9370,9420,9310,31722,296865700,80729737920,8624972
278990,EMB,KONEX,일반기업부,10280,-520,-4.81,10510,10510,10080,1017,10320170,49360252680,4801581
365550,ESR켄달스퀘어리츠,KOSPI,,4450,-95,-2.09,4545,4545,4430,300919,1347285300,947180605000,213089000
050120,ES큐브,KOSDAQ,벤처기업부,2675,40,1.52,2635,2675,2625,9439,24929760,36283930050,13564086
383220,F&F,KOSPI,,71800,2300,3.31,69900,72100,69800,157071,11203327000,2754278692500,38307075
007700,F&F홀딩스,KOSPI,,15470,150,0.98,15430,15550,15290,19834,306247960,605099257490,39114367
214270,FSN,KOSDAQ,중견기업부,2565,-40,-1.54,2610,2625,2550,286792,741597135,84954932965,33250463
130500,GH신소재,KOSDAQ,중견기업부,2695,-15,-0.55,2710,2775,2655,23642,64040545,39271640400,14545052
114090,GKL,KOSPI,,12790,170,1.35,12680,12810,12540,241274,3061760410,791134019300,61855670
900290,GRT,KOSDAQ,외국기업(소속부없음),3330,0,0.0,3330,3340,3275,29223,96612275,224358750000,67375000
078930,GS,KOSPI,,50300,500,1.0,50500,50900,49950,105042,5296948600,4692226589000,92915378
083450,GST,KOSDAQ,우량기업부,50300,-1300,-2.52,52100,52900,49800,699410,35601858500,469614348000,9317745
006360,GS건설,KOSPI,,15010,30,0.2,15000,15100,14940,312481,4685867640,1282010720200,85581490
001250,GS글로벌,KOSPI,,2770,-10,-0.36,2775,2820,2760,577379,1608476100,228205857460,82533764
007070,GS리테일,KOSPI,,20550,-50,-0.24,20700,20850,20450,296680,6106378850,2151953297100,104717922
078935,GS우,KOSPI,,38950,-150,-0.38,38700,39400,38700,3066,119539300,69429731400,1784826
297890,HB솔루션,KOSDAQ,우량기업부,5140,-40,-0.77,5050,5170,4985,2593527,13110783050,375076451340,73114318
440290,HB인베스트먼트,KOSDAQ,중견기업부,2935,-60,-2.0,2995,2995,2930,257395,758751215,78720339300,26867010
078150,HB테크놀러지,KOSDAQ,우량기업부,2670,150,5.95,2520,2710,2485,10434620,27658618485,247551495720,92715916
012630,HDC,KOSPI,,8030,-160,-1.95,8190,8250,8000,142131,1147103690,480323436840,59741721
039570,HDC랩스,KOSPI,,8180,-20,-0.24,8200,8200,8080,5441,44563950,212333176180,25957601
089470,HDC현대EP,KOSPI,,4645,5,0.11,4615,4660,4605,38603,178752825,148175500000,31900000
294870,HDC현대산업개발,KOSPI,,17310,-320,-1.82,17600,17720,17260,216413,3765086240,1144810322100,65907330
009540,HD한국조선해양,KOSPI,,124900,500,0.4,125800,126100,122500,205890,25562983000,8839562188400,70773116
267250,HD현대,KOSPI,,68700,600,0.88,68800,68800,67600,183249,12487744400,5411026322500,78993085
267270,HD현대건설기계,KOSPI,,55600,0,0.0,55600,56500,55400,154631,8635287600,1099304249400,19700793
322000,HD현대에너지솔루션,KOSPI,,22300,-150,-0.67,22400,22550,22000,70852,1573616650,249200000000,11200000
042670,HD현대인프라코어,KOSPI,,8320,110,1.34,8270,8390,8210,2138551,17768358750,1646728487250,199603453
267260,HD현대일렉트릭,KOSPI,,184000,14500,8.55,172100,184100,169200,512133,90815299600,6632672840000,36047135
329180,HD현대중공업,KOSPI,,122300,-2400,-1.92,126700,126700,122300,111747,13818781600,10963479826000,88773116
097230,HJ중공업,KOSPI,,3365,15,0.45,3370,3370,3325,13016,43548250,277719727135,83274281
195940,HK이노엔,KOSDAQ GLOBAL,중견기업부,38100,150,0.4,37950,38250,37200,114779,4356313400,1079368847100,28329891
014790,HL D&I,KOSPI,,2010,5,0.25,2010,2010,1998,34151,68359781,75717202000,37858601
028300,HLB,KOSDAQ,중견기업부,120800,2000,1.68,122000,129000,110000,7250603,890560533600,15762850940500,130812041
003580,HLB글로벌,KOSPI,,8650,540,6.66,8120,9600,7820,9028773,78238493700,382899210400,44523164
278650,HLB바이오스텝,KOSDAQ,중견기업부,4140,-170,-3.94,4410,4600,4045,18880817,81838722055,353327434515,85447989
343090,HLB사이언스,KONEX,일반기업부,2915,380,14.99,2860,2915,2540,183421,521242840,47745971405,16379407
067630,HLB생명과학,KOSDAQ,중견기업부,23800,-500,-2.06,24600,25000,22450,9282567,224401642450,2525761981400,106124453
024850,HLB이노베이션,KOSDAQ,중견기업부,6030,800,15.3,5350,6150,5100,11108008,64589124320,422925880320,70841856
047920,HLB제약,KOSDAQ,기술성장기업부,39300,-1800,-4.38,41900,41900,37900,3974442,158229831000,1253610151200,31656822
115450,HLB테라퓨틱스,KOSDAQ,중견기업부,14600,710,5.11,14450,15790,13800,15224506,223848852230,1095104624660,75368522
046210,HLB파나진,KOSDAQ,벤처기업부,5150,-60,-1.15,5270,5450,4970,4158614,21839517240,211583359320,41004527
204320,HL만도,KOSPI,,33700,700,2.12,33100,34050,33100,287479,9690909000,1584802800000,46957120
060980,HL홀딩스,KOSPI,,35850,-50,-0.14,36100,36100,35600,21744,780120850,365590289500,10169410
011200,HMM,KOSPI,,15430,-180,-1.15,15670,15670,15400,1760514,27286171580,10631879423280,689039496
403870,HPSP,KOSDAQ,벤처기업부,51900,-2200,-4.07,54400,55000,51800,1878644,99067090900,4304282073600,82934144
036640,HRS,KOSDAQ,우량기업부,5590,-20,-0.36,5610,5650,5560,117787,660326170,91750428000,16354800
035000,HS애드,KOSPI,,6350,120,1.93,6230,6360,6230,43112,271044370,105037373060,16567409
439730,IBKS제20호스팩,KOSDAQ,SPAC(소속부없음),2470,-65,-2.56,2530,2535,2450,27267,67772910,10710350000,4310000
442770,IBKS제21호스팩,KOSDAQ,SPAC(소속부없음),2435,-15,-0.61,2450,2470,2430,2002,4906345,10251350000,4210000
448760,IBKS제22호스팩,KOSDAQ,SPAC(소속부없음),2430,0,0.0,2430,2440,2425,3402,8268375,10764900000,4430000
467930,IBKS제23호스팩,KOSDAQ,SPAC(소속부없음),2220,10,0.45,2200,2220,2200,9047,20033755,9390600000,4230000
469480,IBKS제24호스팩,KOSDAQ,SPAC(소속부없음),2195,5,0.23,2185,2195,2180,14317,31332935,9263700000,4230000
003560,IHQ,KOSPI,,10760,0,0.0,0,0,0,0,0,58906362440,5474569
095340,ISC,KOSDAQ,우량기업부,94300,5800,6.55,89900,94800,89100,779822,72837657400,1998882569400,21197058
099520,ITX-AI,KOSDAQ,관리종목(소속부없음),1284,0,0.0,0,0,0,0,0,58141862016,45281824
175330,JB금융지주,KOSPI,,13720,320,2.39,13500,13780,13410,343380,4686017220,2680443140520,195083198
950170,JTC,KOSDAQ,관리종목(소속부없음),4750,75,1.6,4675,4885,4640,107276,514953000,238870959250,50288623
234080,JW생명과학,KOSPI,,12640,20,0.16,12680,12680,12510,14498,182197350,199990417020,15834554
067290,JW신약,KOSDAQ,중견기업부,2115,-30,-1.4,2145,2160,2100,152764,323381115,107529776730,50841502
001060,JW중외제약,KOSPI,,34800,450,1.31,34350,35150,33800,209328,7263707200,810350364000,23285930
001067,JW중외제약2우B,KOSPI,,60500,0,0.0,60800,60800,60500,3,181800,12766358400,209973
001065,JW중외제약우,KOSPI,,30800,200,0.65,30900,30900,30800,122,3767600,10532090800,341951
096760,JW홀딩스,KOSPI,,3245,0,0.0,3240,3265,3190,32624,105340845,239886436790,73924942
035900,JYP Ent.,KOSDAQ GLOBAL,우량기업부,70800,2300,3.36,68900,71800,67900,959912,67320018000,2515700433600,35532492
318000,KBG,KOSDAQ,벤처기업부,8510,-140,-1.62,8600,8690,8390,80318,684408830,74204493270,8740223
024840,KBI메탈,KOSDAQ,중견기업부,1340,7,0.53,1321,1343,1320,51867,69065979,45394536621,33952533
105560,KB금융,KOSPI,,71800,-200,-0.28,72300,74400,71800,1707031,124331193100,29052797184000,403511072
432320,KB스타리츠,KOSPI,,4220,0,0.0,4220,4230,4170,64327,270109710,427968282700,101414285
024120,KB오토시스,KOSDAQ,중견기업부,4465,15,0.34,4420,4470,4410,38684,171282395,51232500000,11500000
455250,KB제25호스팩,KOSDAQ,SPAC(소속부없음),2195,0,0.0,2195,2200,2180,2533,5558505,9449475000,4305000
458320,KB제26호스팩,KOSDAQ,SPAC(소속부없음),2390,30,1.27,2365,2410,2360,75702,180560320,13129425000,5505000
464680,KB제27호스팩,KOSDAQ,SPAC(소속부없음),2000,0,0.0,2000,2005,1999,54814,109740306,25810000000,12905000
002380,KCC,KOSPI,,274500,-4000,-1.44,279000,282000,272500,26405,7277227000,2448222760500,8886471
021320,KCC건설,KOSDAQ,우량기업부,4660,40,0.87,4680,4685,4600,7653,35561715,99617000000,21400000
344820,KCC글라스,KOSPI,,41350,550,1.35,40850,41550,40850,30879,1273761200,660380671200,15970512
036670,KCI,KOSDAQ,우량기업부,7650,70,0.92,7480,7720,7480,7029,53528840,86102800000,11270000
009070,KCTC,KOSPI,,3880,-15,-0.39,3895,3910,3855,25799,99833605,116400000000,30000000
009440,KC그린홀딩스,KOSPI,,2635,-45,-1.68,2680,2690,2630,25469,67659900,59340522100,22434980
112190,KC산업,KONEX,일반기업부,1590,-28,-1.73,1671,1671,1501,198,307674,11329152270,7125253
119650,KC코트렐,KOSPI,,1403,-10,-0.71,1420,1437,1403,201245,285642988,89710025383,63669287
044180,KD,KOSDAQ,투자주의환기종목(소속부없음),709,4,0.57,705,759,704,545643,398024266,18969637290,26717799
092220,KEC,KOSPI,,1474,4,0.27,1472,1494,1465,656799,969665057,296326396116,200763141
151860,KG ETS,KOSDAQ,우량기업부,9820,160,1.66,9640,10010,9640,323905,3200922010,353520000000,36000000
046440,KG모빌리언스,KOSDAQ,우량기업부,5280,50,0.96,5200,5290,5150,66931,350136780,204998999040,38825568
003620,KG모빌리티,KOSPI,,7200,-110,-1.5,7390,7390,7180,453061,3288586750,1344213812560,186956024
016380,KG스틸,KOSPI,,7150,150,2.14,7000,7390,6990,507367,3660534770,720064058400,100008897
035600,KG이니시스,KOSDAQ,우량기업부,11710,20,0.17,11720,11770,11660,77506,908608000,326760922140,27904434
001390,KG케미칼,KOSPI,,6060,130,2.19,5950,6320,5930,946447,5814022880,415607072800,68469040
226360,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),319,0,0.0,0,0,0,0,0,60627181021,190053859
111870,KH 전자,KOSDAQ,관리종목(소속부없음),2970,0,0.0,0,0,0,0,0,41572037430,13997319
033180,KH 필룩스,KOSPI,,6630,0,0.0,0,0,0,0,0,120578742570,18186839
060720,KH바텍,KOSDAQ,중견기업부,15250,200,1.33,15050,15430,14950,331180,5059948540,361317764920,23677442
015590,KIB플러그에너지,KOSPI,,452,1,0.22,444,481,438,14633058,6719060214,107115657888,236981544
001940,KISCO홀딩스,KOSPI,,23950,-200,-0.83,23950,24600,23800,21701,522693300,386615482000,16176380
058400,KNN,KOSDAQ,우량기업부,929,-2,-0.21,928,946,921,508070,474128300,123292069320,132429720
025000,KPX케미칼,KOSPI,,46350,250,0.54,46100,46650,46100,7879,365653000,224092000000,4840000
092230,KPX홀딩스,KOSPI,,58200,200,0.34,58000,58600,58000,5216,304176800,245451932600,4224646
000040,KR모터스,KOSPI,,1035,-13,-1.24,1056,1064,1030,230864,239855220,30152518380,29132868
044450,KSS해운,KOSPI,,8340,20,0.24,8320,8400,8230,34851,290951060,192074521600,23085880
030200,KT,KOSPI,,38800,950,2.51,38250,39100,38000,513480,19941307600,9979211412000,257860760
033780,KT&G,KOSPI,,93500,1400,1.52,92800,93600,92600,154360,14396385700,12133024470700,130322497
058850,KTcs,KOSPI,,3600,-60,-1.64,3660,3680,3580,599361,2169930935,154306275000,42685000
058860,KTis,KOSPI,,2980,15,0.51,2950,2990,2950,132162,392415530,103535950000,34802000
122450,KX,KOSDAQ,중견기업부,4735,30,0.64,4705,4785,4695,22164,104602220,214665789540,45335964
052900,KX하이텍,KOSDAQ,우량기업부,1465,50,3.53,1417,1466,1406,494586,714062495,80732512405,55107517
376190,LB루셈,KOSDAQ,중견기업부,7400,-130,-1.73,7630,7650,7380,54098,404606650,182532000000,24600000
061970,LB세미콘,KOSDAQ,우량기업부,8870,-40,-0.45,8950,9050,8620,2270373,20065642100,389682868800,43784592
309960,LB인베스트먼트,KOSDAQ,중견기업부,4270,0,0.0,4220,4370,4220,27822,118740725,99021524335,23217239
093050,LF,KOSPI,,15330,200,1.32,15150,15540,15050,114472,1762347420,448249200000,29240000
003550,LG,KOSPI,,89900,100,0.11,90200,91400,89600,198428,17949137900,14157089370000,157300993
034220,LG디스플레이,KOSPI,,10840,40,0.37,10790,10970,10750,1569379,17064633860,5420000000000,500000000
051900,LG생활건강,KOSPI,,380000,-8000,-2.06,388000,391000,380000,98619,37863992500,5966151254000,15618197
051905,LG생활건강우,KOSPI,,167600,-400,-0.24,168000,169300,165900,4259,711828600,348549702000,2099697
373220,LG에너지솔루션,KOSPI,,406000,-8500,-2.05,417000,417500,405500,197597,81271525000,95355000000000,234000000
003555,LG우,KOSPI,,66000,400,0.61,66000,66200,65600,4630,304974900,198822596000,3021620
032640,LG유플러스,KOSPI,,10060,80,0.8,10030,10080,10020,1246419,12528233110,4392310291660,436611361
011070,LG이노텍,KOSPI,,191600,300,0.16,192200,195300,191500,131179,25342473000,4534617701200,23667107
066570,LG전자,KOSPI,,96800,-2100,-2.12,99500,100700,96700,1140201,111669980600,15890202739400,163647814
066575,LG전자우,KOSPI,,46450,-450,-0.96,46800,47500,46000,62782,2927723950,798289328400,17185992
037560,LG헬로비전,KOSPI,,3690,210,6.03,3455,4060,3450,11029577,42273093965,285004463200,77446865
051910,LG화학,KOSPI,,449000,-11500,-2.5,458500,466000,449000,301993,137167469500,31766554350000,70592343
051915,LG화학우,KOSPI,,309000,1000,0.32,307500,311500,306000,18257,5627725500,2364306000000,7688800
079550,LIG넥스원,KOSPI,,177300,7800,4.6,170600,177900,170600,438784,76510466000,3885200000000,22000000
006260,LS,KOSPI,,108500,-1200,-1.09,110600,111200,107700,160938,17540547400,3513020000000,32200000
010120,LS ELECTRIC,KOSPI,,94200,1500,1.62,93600,94600,91600,279951,26134562000,2826000000000,30000000
000680,LS네트웍스,KOSPI,,4550,35,0.78,4515,4560,4470,674139,3051198125,356977662480,78803016
060370,LS마린솔루션,KOSDAQ,중견기업부,9250,-110,-1.18,9310,9450,9210,38733,360068820,239928646000,25938232
417200,LS머트리얼즈,KOSDAQ,중견기업부,23450,-400,-1.68,23850,24100,23350,584836,13813812600,1586454853550,67652659
229640,LS에코에너지,KOSPI,,18000,-50,-0.28,18050,18180,17950,173936,3141522280,552166568370,30624879
108320,LX세미콘,KOSPI,,78900,0,0.0,79000,81400,78700,87312,6976298300,1281626840000,16264300
001120,LX인터내셔널,KOSPI,,26050,200,0.77,25900,26450,25900,263358,6886466450,1009698000000,38760000
108670,LX하우시스,KOSPI,,40100,-100,-0.25,40200,40900,39650,15880,636358100,360051950500,8967670
108675,LX하우시스우,KOSPI,,20800,-50,-0.24,20850,20900,20600,1413,29377950,21420847500,1032330
383800,LX홀딩스,KOSPI,,7000,-10,-0.14,7000,7050,6980,43791,307056750,534727636900,76280690
38380K,LX홀딩스1우,KOSPI,,9130,-10,-0.11,9050,9160,9050,1418,12944670,13363399200,1465285
086960,MDS테크,KOSDAQ,중견기업부,1866,9,0.48,1853,1893,1850,1367376,2557284864,163333969640,87578536
023150,MH에탄올,KOSPI,,6280,10,0.16,6250,6350,6250,5330,33513490,46263358020,7378526
038340,MIT,KOSDAQ,관리종목(소속부없음),1283,0,0.0,0,0,0,0,0,33979354334,26484298
035420,NAVER,KOSPI,,188900,900,0.48,188000,191000,187300,740120,140130353500,30711465125400,162408594
160550,NEW,KOSDAQ,중견기업부,3465,-140,-3.88,3605,3665,3450,162925,578051585,97671371000,27906106
053290,NE능률,KOSDAQ,우량기업부,4815,90,1.9,4685,4850,4680,187956,899725565,79408905135,16526307
181710,NHN,KOSPI,,26750,50,0.19,26700,27150,26600,57355,1544317450,909997014850,33766123
060250,NHN KCP,KOSDAQ GLOBAL,우량기업부,12730,320,2.58,12500,12830,12450,568576,7218312790,511244578030,40160611
104200,NHN벅스,KOSDAQ,중견기업부,5100,-90,-1.73,5140,5320,5070,106597,547936720,75917056000,14827550
400760,NH올원리츠,KOSPI,,3630,0,0.0,3630,3655,3605,48828,177248930,153186000000,42200000
005940,NH투자증권,KOSPI,,12750,-40,-0.31,12830,12840,12700,911042,11629850380,4225423833540,331665921
005945,NH투자증권우,KOSPI,,11930,-10,-0.08,11940,12000,11890,285360,3411379170,224941938560,18870968
338100,NH프라임리츠,KOSPI,,4265,-15,-0.35,4280,4310,4255,98536,421725040,79864800000,18660000
034310,NICE,KOSPI,,12070,-90,-0.74,12160,12250,11980,19747,238067570,452666967390,37503477
030190,NICE평가정보,KOSPI,,10450,-130,-1.23,10650,10700,10450,28848,303728140,628726228200,60107670
008260,NI스틸,KOSPI,,4760,90,1.93,4685,4800,4685,57424,272717735,135850555750,28600117
004250,NPC,KOSPI,,4940,-20,-0.4,4965,4980,4940,58647,290491700,181580400000,36720000
004255,NPC우,KOSPI,,2760,-15,-0.54,2775,2845,2745,15990,44204970,14599200000,5280000
222160,NPX,KOSDAQ,기술성장기업부,8040,0,0.0,0,0,0,0,0,79551289560,9894439
456040,OCI,KOSPI,,82100,-400,-0.48,82500,83100,82000,23419,1929749900,738122923500,8990535
010060,OCI홀딩스,KOSPI,,91600,-300,-0.33,92300,93300,91500,62234,5749723900,1795933599200,19606262
178920,PI첨단소재,KOSPI,,21350,-550,-2.51,21750,22150,21350,90451,1961100700,628439290800,29366322
024940,PN풍년,KOSDAQ,벤처기업부,4990,10,0.2,5000,5090,4930,190044,952177200,49900000000,10000000
005490,POSCO홀딩스,KOSPI,,429000,-3000,-0.69,433500,435500,428000,380525,164049781000,36323343285000,84571230
218410,RFHIC,KOSDAQ,우량기업부,16730,-210,-1.24,16970,17070,16630,155967,2625351030,443879247920,26484442
327260,RF머트리얼즈,KOSDAQ,벤처기업부,9250,-200,-2.12,9450,9490,9170,43532,403954000,78007386750,8433231
091340,S&K폴리텍,KOSDAQ,중견기업부,2440,-35,-1.41,2475,2500,2430,44257,108500585,28674116450,11703721
010950,S-Oil,KOSPI,,79400,2600,3.39,77800,79400,77800,291821,23058697100,8927815405600,112582792
010955,S-Oil우,KOSPI,,49650,350,0.71,49850,49850,49300,7368,365013300,199688675550,4021927
419530,SAMG엔터,KOSDAQ,기술성장기업부,14200,-200,-1.39,14220,14400,14150,53747,764892280,122334843200,8590930
019550,SBI인베스트먼트,KOSDAQ,중견기업부,925,15,1.65,909,925,909,541899,497322582,149101249000,162066575
950110,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),3995,-5,-0.13,4000,4000,3945,2460,9807430,96089897300,24052540
034120,SBS,KOSPI,,27700,-100,-0.36,27650,28150,27350,112633,3106983650,513869292600,18551238
151910,SBW생명과학,KOSDAQ,중견기업부,640,0,0.0,0,0,0,0,0,121645902080,190071722
036120,SCI평가정보,KOSDAQ,중견기업부,2835,50,1.8,2760,2850,2760,82270,231735885,100642500000,35500000
099220,SDN,KOSDAQ,중견기업부,1129,33,3.01,1097,1221,1084,2509503,2911321157,63137115564,56171811
036540,SFA반도체,KOSDAQ,우량기업부,5750,0,0.0,5780,5850,5710,1110271,6409617720,945646742250,164460303
255220,SG,KOSDAQ,중견기업부,2205,-150,-6.37,2300,2310,2175,4539848,10136628090,120400205940,54603268
040610,SG&G,KOSDAQ,중견기업부,1689,-18,-1.05,1700,1707,1678,56372,95359701,57607361240,34087196
049470,SGA,KOSDAQ,중견기업부,424,-2,-0.47,428,445,419,476413,204332708,25016455825,58862249
184230,SGA솔루션즈,KOSDAQ,벤처기업부,726,12,1.68,714,729,710,106247,76335957,43668200061,59901509
005090,SGC에너지,KOSPI,,22850,200,0.88,22800,22850,22650,25934,589268250,327812325750,14409333
016250,SGC이테크건설,KOSDAQ,우량기업부,16560,-50,-0.3,16700,16790,16450,2873,47681350,53746203450,3243585
001380,SG글로벌,KOSPI,,2110,-55,-2.54,2165,2235,2095,534447,1144008585,95099162445,44964143
004060,SG세계물산,KOSPI,,430,0,0.0,428,433,427,399349,171789802,87042732800,202424960
001770,SHD,KOSPI,,19480,-90,-0.46,19570,19570,19450,1359,26509390,23690121000,1214878
002360,SH에너지화학,KOSPI,,640,11,1.75,630,641,629,610677,387787073,71125587200,111133730
009160,SIMPAC,KOSPI,,5130,400,8.46,4780,5440,4780,3677160,19164393160,337616302560,65429516
123700,SJM,KOSPI,,3760,10,0.27,3735,3835,3720,111825,422593800,58674416480,15604898
025530,SJM홀딩스,KOSPI,,4005,-10,-0.25,4085,4110,3970,252728,1025109540,60333392320,14934008
034730,SK,KOSPI,,188400,500,0.27,190000,191700,188200,94881,17980907100,13819844515200,73198329
011790,SKC,KOSPI,,117500,-200,-0.17,118300,119100,115700,311429,36408652700,4434377695800,37868298
018670,SK가스,KOSPI,,150300,-100,-0.07,150400,151100,149700,4876,731972100,1387305673200,9230244
001740,SK네트웍스,KOSPI,,6090,-20,-0.33,6150,6520,6090,1600744,9950929650,1349795202200,221277902
