종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
079160,CJ CGV,KOSPI,,5660,20,0.35,5640,5690,5640,228212,1294710830,694191095640,122432292
035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,89000,4000,4.71,84000,89500,83500,144483,12689120700,1945115959800,21929154
311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,13790,70,0.51,13840,13840,13640,8103,111239460,125661402580,9112502
00104K,CJ4우(전환),KOSPI,,98400,2400,2.5,95900,98700,95400,10701,1037873800,417156734400,4226512
000120,CJ대한통운,KOSPI,,109900,-600,-0.54,110500,110900,108900,56199,6184919300,2513920308800,22812344
011150,CJ씨푸드,KOSPI,,5050,895,21.54,4110,5370,4075,45143128,225440597990,180013172730,35930773
011155,CJ씨푸드1우,KOSPI,,23200,750,3.34,22050,25100,22050,13983,336199050,4640000000,200000
001045,CJ우,KOSPI,,64500,400,0.62,64100,64600,63000,1580,101283900,145784383500,2260223
097950,CJ제일제당,KOSPI,,363000,16500,4.76,343500,365500,340500,92753,33251324500,5472196611000,15054186
097955,CJ제일제당 우,KOSPI,,155100,3200,2.11,151900,156400,150000,7476,1151947100,205884858300,1327433
051500,CJ프레시웨이,KOSDAQ,우량기업부,23200,50,0.22,23000,23900,23000,54309,1272048850,274827215900,11871586
058820,CMG제약,KOSDAQ,우량기업부,2085,-5,-0.24,2075,2085,2070,136770,284338330,289590328740,138892244
023460,CNH,KOSDAQ,중견기업부,1697,-33,-1.91,1715,1715,1674,13647,22977313,63128400000,37200000
056730,CNT85,KOSDAQ,중견기업부,1020,-10,-0.97,1029,1029,1005,18706,19095755,75889854464,74111186
000480,CR홀딩스,KOSPI,,6290,100,1.62,6170,6360,6160,57942,364409340,294941182100,46890490
065770,CS,KOSDAQ,벤처기업부,1343,9,0.67,1346,1375,1329,42231,56790102,26049736460,19411130
083660,CSA 코스믹,KOSDAQ,중견기업부,1330,0,0.0,1330,1350,1310,19175,25385458,81458750730,61247181
000590,CS홀딩스,KOSPI,,66700,100,0.15,66600,66700,66200,611,40699200,76888501200,1154482
012030,DB,KOSPI,,1425,50,3.64,1372,1488,1361,1325647,1876635908,286471680592,201173933
456440,DB금융스팩11호,KOSDAQ,SPAC(소속부없음),2210,-5,-0.23,2215,2215,2200,18944,41765110,11746150000,5315000
016610,DB금융투자,KOSPI,,4290,-30,-0.69,4320,4320,4270,11397,48969505,181246081030,42446389
005830,DB손해보험,KOSPI,,99800,600,0.6,98400,101300,97200,118279,11663076800,7051680000000,70800000
000990,DB하이텍,KOSPI,,42700,-2000,-4.47,44300,44450,42650,340394,14779287000,1900259566400,44398588
139130,DGB금융지주,KOSPI,,8170,-110,-1.33,8220,8270,8150,546238,4473725270,1383612913940,169145833
060900,DGP,KOSDAQ,중견기업부,1385,-2,-0.14,1387,1404,1360,39107,53581854,34982647165,25258229
290120,DH오토리드,KOSDAQ,우량기업부,2970,-65,-2.14,3035,3070,2965,14601,43903675,46312686930,15515138
025440,DH오토웨어,KOSDAQ,중견기업부,453,1,0.22,450,454,448,66003,29740932,69719472360,153906120
001530,DI동일,KOSPI,,24350,0,0.0,24050,24350,23700,34396,828473500,612740829600,25215672
000210,DL,KOSPI,,57400,-2900,-4.81,59500,59500,57400,47839,2787000800,1204963330000,20955884
000215,DL우,KOSPI,,29550,-650,-2.15,30000,30000,29050,1622,48181650,49065946500,1686115
375500,DL이앤씨,KOSPI,,33700,-300,-0.88,33500,34050,33500,55269,1867403350,1305909776250,38693623
37550L,DL이앤씨2우(전환),KOSPI,,23550,-450,-1.88,23950,24250,23450,5775,136920500,49736446050,2111951
37550K,DL이앤씨우,KOSPI,,18090,110,0.61,18230,18240,17900,1242,22480850,38240179650,2113885
068790,DMS,KOSDAQ,우량기업부,6770,-10,-0.15,6760,6900,6710,151517,1031396850,165130969920,24573061
007340,DN오토모티브,KOSPI,,80300,800,1.01,79700,80300,79000,11229,893246400,797521599000,9994005
004840,DRB동일,KOSPI,,5460,20,0.37,5450,5540,5370,20194,109358510,108219900000,19930000
241520,DSC인베스트먼트,KOSDAQ,중견기업부,3650,-50,-1.35,3700,3735,3630,91204,333590940,100085895000,27496125
155660,DSR,KOSPI,,4300,10,0.23,4310,4320,4285,8307,35709290,68560000000,16000000
069730,DSR제강,KOSPI,,4170,-30,-0.71,4200,4200,4155,12639,52747685,60048000000,14400000
017860,DS단석,KOSPI,,107500,-1800,-1.65,109000,111500,107100,25258,2738260300,631859351200,5861404
180400,DXVX,KOSDAQ,중견기업부,4190,110,2.7,4080,4350,4025,83719,350528100,125561739960,30219432
017940,E1,KOSPI,,72100,-1800,-2.44,74300,74300,71700,20235,1464987300,494606000000,6860000
245620,EDGC,KOSDAQ,관리종목(소속부없음),415,0,0.0,0,0,0,0,0,57474989665,138493951
037370,EG,KOSDAQ,중견기업부,8680,-320,-3.56,8850,8890,8670,37237,325627140,74778507240,8624972
278990,EMB,KONEX,일반기업부,10000,0,0.0,10000,10000,10000,2,20000,48015810000,4801581
365550,ESR켄달스퀘어리츠,KOSPI,,4805,50,1.05,4755,4875,4735,264911,1275226920,1027088980000,213089000
050120,ES큐브,KOSDAQ,중견기업부,2315,70,3.12,2245,2320,2240,13266,30066505,31400859090,13564086
383220,F&F,KOSPI,,65000,-800,-1.22,65100,66100,64800,53402,3487335700,2489959875000,38307075
007700,F&F홀딩스,KOSPI,,14770,-190,-1.27,14800,15060,14740,11982,178009120,579674918940,39114367
214270,FSN,KOSDAQ,중견기업부,2100,-30,-1.41,2105,2120,2085,112158,234945260,69327215355,33250463
130500,GH신소재,KOSDAQ,우량기업부,3010,25,0.84,2985,3065,2985,49524,150037520,43853331780,14545052
114090,GKL,KOSPI,,13510,70,0.52,13300,13720,13260,231215,3136736810,836907215100,61855670
900290,GRT,KOSDAQ,외국기업(소속부없음),3350,-25,-0.74,3400,3400,3300,44297,147660865,225706250000,67375000
078930,GS,KOSPI,,42900,-200,-0.46,42700,43300,42550,108005,4626747200,3981423947300,92915378
083450,GST,KOSDAQ,우량기업부,44600,1500,3.48,44000,48000,43500,1969573,90744783600,415105539750,9317745
006360,GS건설,KOSPI,,15160,-190,-1.24,15230,15290,15100,315766,4788410560,1301694462900,85581490
001250,GS글로벌,KOSPI,,2410,-20,-0.82,2410,2455,2395,327496,793932815,200144377700,82533764
007070,GS리테일,KOSPI,,19990,-110,-0.55,19970,20150,19910,120816,2417502350,2094358440000,104717922
078935,GS우,KOSPI,,37200,100,0.27,37050,37350,36950,4594,170357900,66217044600,1784826
297890,HB솔루션,KOSDAQ,우량기업부,6680,-950,-12.45,7620,7700,6510,6358071,44795497460,490597073780,73114318
440290,HB인베스트먼트,KOSDAQ,중견기업부,2675,15,0.56,2660,2720,2630,63172,168420185,72511251750,27107010
078150,HB테크놀러지,KOSDAQ,우량기업부,3280,-135,-3.95,3625,3655,3275,14227524,49168245430,304108204480,92715916
012630,HDC,KOSPI,,8030,-120,-1.47,8150,8230,8020,42406,342706170,479726019630,59741721
039570,HDC랩스,KOSPI,,9420,-30,-0.32,9300,9510,9200,97281,906604320,243222721370,25957601
089470,HDC현대EP,KOSPI,,4225,-75,-1.74,4300,4300,4195,27314,115617775,133980000000,31900000
294870,HDC현대산업개발,KOSPI,,17700,550,3.21,17200,17930,17140,306701,5414645350,1171173254100,65907330
009540,HD한국조선해양,KOSPI,,135400,6700,5.21,127500,136100,127100,326889,43538069200,9561447971600,70773116
267250,HD현대,KOSPI,,68500,-300,-0.44,68100,68800,66500,269606,18314318000,5403127014000,78993085
267270,HD현대건설기계,KOSPI,,53800,-100,-0.19,53300,54100,53100,66238,3550756400,1015858474400,18847096
443060,HD현대마린솔루션,KOSPI,,148500,-1200,-0.8,147700,157600,147500,1017011,155293126500,6600825000000,44450000
010620,HD현대미포,KOSPI,,72900,800,1.11,70700,73600,70400,165123,11936539800,2915776877000,39942149
322000,HD현대에너지솔루션,KOSPI,,35000,3350,10.58,33450,39000,32500,9825516,349314449250,387520000000,11200000
042670,HD현대인프라코어,KOSPI,,8190,0,0.0,8250,8270,8100,1171627,9587933210,1632756245540,199603453
267260,HD현대일렉트릭,KOSPI,,283000,27500,10.76,251000,286000,250500,1335216,363600384500,10165292070000,36047135
329180,HD현대중공업,KOSPI,,134000,1200,0.9,131200,135100,130600,245676,32751676550,11842333674400,88773116
097230,HJ중공업,KOSPI,,3360,-10,-0.3,3320,3385,3280,61552,204839220,279385212755,83274281
195940,HK이노엔,KOSDAQ GLOBAL,중견기업부,35950,-100,-0.28,35800,36400,35600,139576,5007043650,1018459581450,28329891
014790,HL D&I,KOSPI,,2010,-5,-0.25,2015,2015,2000,23874,47861275,75906495005,37858601
028300,HLB,KOSDAQ,중견기업부,50700,2000,4.11,47350,51300,47300,5530636,274567876450,6633859954800,130845364
003580,HLB글로벌,KOSPI,,4420,15,0.34,4300,4500,4300,416366,1828240930,205738489565,46705673
278650,HLB바이오스텝,KOSDAQ,우량기업부,2560,10,0.39,2520,2585,2490,1464628,3724558425,222463960785,86730589
343090,HLB사이언스,KONEX,일반기업부,2225,5,0.23,2295,2300,2120,26008,57056300,36579905575,16440407
067630,HLB생명과학,KOSDAQ,중견기업부,8710,-50,-0.57,8530,8880,8530,1986587,17281847830,938663275120,107644871
024850,HLB이노베이션,KOSDAQ,중견기업부,3130,30,0.97,3050,3155,3025,476235,1478549680,226905202425,72378055
047920,HLB제약,KOSDAQ,기술성장기업부,17590,890,5.33,16220,17650,16220,1392707,23677573060,556552601520,31766701
115450,HLB테라퓨틱스,KOSDAQ,중견기업부,8190,580,7.62,7400,8240,7390,2449943,19440824560,649050440220,79249138
046210,HLB파나진,KOSDAQ,벤처기업부,3100,35,1.14,3040,3140,3000,192764,588798125,126939961065,41014527
204320,HL만도,KOSPI,,37800,-1250,-3.2,38500,38550,37650,225091,8561737100,1777326992000,46957120
060980,HL홀딩스,KOSPI,,34800,100,0.29,34600,35000,34500,9198,319454700,353895468000,10169410
011200,HMM,KOSPI,,16780,180,1.08,16440,16960,16120,2338329,38586416570,11562082742880,689039496
403870,HPSP,KOSDAQ,중견기업부,38800,-2950,-7.07,41050,41550,38550,2007566,79761138750,3217844787200,82934144
036640,HRS,KOSDAQ,우량기업부,5750,-80,-1.37,5800,5830,5680,94285,542266780,94367196000,16354800
035000,HS애드,KOSPI,,6480,-10,-0.15,6480,6600,6440,26086,170746950,106694113960,16567409
439730,IBKS제20호스팩,KOSDAQ,SPAC(소속부없음),2450,0,0.0,2445,2480,2420,6351,15406755,10602600000,4310000
442770,IBKS제21호스팩,KOSDAQ,SPAC(소속부없음),2455,-20,-0.81,2470,2475,2450,4379,10758385,10419750000,4210000
448760,IBKS제22호스팩,KOSDAQ,SPAC(소속부없음),2380,5,0.21,2380,2380,2380,36,85680,10543400000,4430000
467930,IBKS제23호스팩,KOSDAQ,SPAC(소속부없음),2205,-5,-0.23,2190,2210,2190,6592,14448705,9284850000,4230000
469480,IBKS제24호스팩,KOSDAQ,SPAC(소속부없음),2195,0,0.0,2195,2200,2190,12189,26774470,9284850000,4230000
003560,IHQ,KOSPI,,10760,0,0.0,0,0,0,0,0,59719334240,5550124
095340,ISC,KOSDAQ,우량기업부,76900,-3000,-3.75,79100,79200,75600,223597,17187058500,1617335525400,21197058
099520,ITX-AI,KOSDAQ,관리종목(소속부없음),1284,0,0.0,0,0,0,0,0,58141862016,45281824
175330,JB금융지주,KOSPI,,13130,0,0.0,13040,13270,12880,284163,3726330100,2559491557760,195083198
950170,JTC,KOSDAQ,외국기업(소속부없음),5430,-10,-0.18,5440,5460,5100,63156,340991500,271558564200,50288623
234080,JW생명과학,KOSPI,,12370,-170,-1.36,12540,12540,12320,24847,307914100,195556741900,15834554
067290,JW신약,KOSDAQ,중견기업부,1772,-24,-1.34,1790,1790,1771,51015,90708261,90091141544,50841502
001060,JW중외제약,KOSPI,,29050,-450,-1.53,29150,29500,28800,72165,2092444800,676456266500,23285930
001067,JW중외제약2우B,KOSPI,,59200,400,0.68,59200,59200,59200,10,592000,12430401600,209973
001065,JW중외제약우,KOSPI,,29050,50,0.17,29000,29050,28700,121,3485900,9813993700,341951
096760,JW홀딩스,KOSPI,,2955,0,0.0,3030,3030,2940,14208,41941770,217339329480,73924942
035900,JYP Ent.,KOSDAQ GLOBAL,우량기업부,59600,-1000,-1.65,59800,60900,59500,454453,27319087200,2121289772400,35532492
318000,KBG,KOSDAQ,벤처기업부,7400,-100,-1.33,7450,7540,7370,29299,217518070,64765052430,8740223
024840,KBI메탈,KOSDAQ,중견기업부,4010,315,8.53,3555,4265,3500,28089844,110473463880,136303461525,34290179
105560,KB금융,KOSPI,,76900,-400,-0.52,76100,77100,75500,898832,68692710200,31030001436800,403511072
432320,KB스타리츠,KOSPI,,4485,25,0.56,4460,4485,4405,47091,209630995,452307711100,101414285
024120,KB오토시스,KOSDAQ,중견기업부,4545,-75,-1.62,4620,4635,4545,30851,141479010,52382500000,11500000
455250,KB제25호스팩,KOSDAQ,SPAC(소속부없음),2235,-10,-0.45,2245,2245,2205,18943,41978080,9578625000,4305000
458320,KB제26호스팩,KOSDAQ,SPAC(소속부없음),2485,0,0.0,0,0,0,0,0,13679925000,5505000
464680,KB제27호스팩,KOSDAQ,SPAC(소속부없음),2005,0,0.0,2005,2005,2000,12830,25671050,25810000000,12905000
476470,KB제28호스팩,KOSDAQ,SPAC(소속부없음),2055,5,0.24,2050,2070,2050,145966,300232215,11312775000,5505000
002380,KCC,KOSPI,,305500,-5500,-1.77,306500,308500,293000,43030,12986821000,2710373655000,8886471
021320,KCC건설,KOSDAQ,우량기업부,4525,-10,-0.22,4535,4535,4480,4694,21161745,96835000000,21400000
344820,KCC글라스,KOSPI,,40000,-250,-0.62,40250,40250,39950,14073,563648900,638820480000,15970512
036670,KCI,KOSDAQ,우량기업부,7430,-70,-0.93,7470,7500,7290,10849,80158520,83623400000,11270000
009070,KCTC,KOSPI,,4310,200,4.87,4040,4360,4040,272319,1162103770,129600000000,30000000
009440,KC그린홀딩스,KOSPI,,2010,-75,-3.6,2090,2275,2010,534032,1147650770,46328233700,22434980
112190,KC산업,KONEX,일반기업부,1474,0,0.0,1474,1474,1370,1004,1415689,10502622922,7125253
119650,KC코트렐,KOSPI,,1285,44,3.55,1269,1480,1260,10940576,14819936193,81560356647,63669287
044180,KD,KOSDAQ,투자주의환기종목(소속부없음),521,4,0.77,516,522,497,270063,137863750,13919973279,26717799
092220,KEC,KOSPI,,1462,-6,-0.41,1478,1495,1460,2017601,2976786304,293515712142,200763141
046440,KG모빌리언스,KOSDAQ,우량기업부,5200,-10,-0.19,5200,5280,5170,59500,311164650,201892953600,38825568
003620,KG모빌리티,KOSPI,,5580,-110,-1.93,5640,5690,5570,334361,1875877060,1091131787980,195193522
016380,KG스틸,KOSPI,,6680,-80,-1.18,6800,6800,6680,253000,1700721800,669059520930,100008897
151860,KG에코솔루션,KOSDAQ,우량기업부,7950,-90,-1.12,8030,8040,7880,131683,1044826150,393351805860,49603002
035600,KG이니시스,KOSDAQ,우량기업부,11260,-70,-0.62,11250,11420,11230,48068,543614270,314762015520,27904434
001390,KG케미칼,KOSPI,,5150,-60,-1.15,5210,5230,5150,235121,1214825050,353300246400,68469040
226360,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),2555,0,0.0,0,0,0,0,0,60698450260,23756732
111870,KH 미래물산,KOSDAQ,관리종목(소속부없음),8910,0,0.0,0,0,0,0,0,41572037430,4665773
033180,KH 필룩스,KOSPI,,6630,0,0.0,0,0,0,0,0,123703335600,18658120
060720,KH바텍,KOSDAQ,우량기업부,15450,-240,-1.53,15530,15680,15420,94953,1470819510,366290027740,23677442
015590,KIB플러그에너지,KOSPI,,368,-13,-3.41,381,381,363,3683007,1362178425,87209208192,236981544
001940,KISCO홀딩스,KOSPI,,21200,-250,-1.17,21450,21450,21050,8340,176314100,342130437000,16176380
058400,KNN,KOSDAQ,우량기업부,862,-1,-0.12,862,866,858,165998,143058228,114551707800,132429720
025000,KPX케미칼,KOSPI,,47050,-300,-0.63,47500,47750,47050,16716,791362600,228206000000,4840000
092230,KPX홀딩스,KOSPI,,58700,-100,-0.17,59400,59400,58200,2099,122827200,247986720200,4224646
000040,KR모터스,KOSPI,,772,-7,-0.9,779,787,768,1143887,886888433,46602972700,60132868
044450,KSS해운,KOSPI,,8110,10,0.12,8110,8300,8030,27745,225525570,186764769200,23085880
030200,KT,KOSPI,,36350,100,0.28,36050,36500,36000,365053,13238466500,9335088955500,257164985
033780,KT&G,KOSPI,,86400,-700,-0.8,86500,87100,86400,183715,15905376100,11272895990500,130322497
058850,KTcs,KOSPI,,3250,0,0.0,3225,3280,3225,155690,506804455,138939675000,42685000
058860,KTis,KOSPI,,2880,-15,-0.52,2895,2895,2875,37255,107376540,100403770000,34802000
122450,KX,KOSDAQ,우량기업부,4595,-20,-0.43,4615,4620,4560,21836,100121210,208318754580,45335964
052900,KX하이텍,KOSDAQ,우량기업부,1301,-28,-2.11,1328,1328,1301,123289,161279867,72245954787,55107517
376190,LB루셈,KOSDAQ,중견기업부,6400,10,0.16,6390,6450,6360,35067,223796400,157194000000,24600000
061970,LB세미콘,KOSDAQ,우량기업부,6800,-210,-3.0,6930,6970,6770,315580,2166260050,297735225600,43784592
309960,LB인베스트먼트,KOSDAQ,중견기업부,6210,270,4.55,5740,6240,5550,1350233,8021914540,143250364630,23217239
093050,LF,KOSPI,,15200,-220,-1.43,15400,15520,15120,19172,291906440,444448000000,29240000
003550,LG,KOSPI,,78400,-2200,-2.73,79700,80600,78400,210305,16586848800,12363858049800,157300993
034220,LG디스플레이,KOSPI,,9990,-190,-1.87,10100,10130,9980,1172432,11738430870,4995000000000,500000000
051900,LG생활건강,KOSPI,,454500,-5500,-1.2,458000,462500,450000,41940,19109942000,7090661438000,15618197
051905,LG생활건강우,KOSPI,,186100,-4900,-2.57,189900,191000,184300,11744,2195360300,390963581400,2099697
373220,LG에너지솔루션,KOSPI,,356000,-6000,-1.66,358500,359000,355500,211121,75333073500,83421000000000,234000000
003555,LG우,KOSPI,,60800,-300,-0.49,60900,60900,60400,4302,260661300,183412334000,3021620
032640,LG유플러스,KOSPI,,9770,-40,-0.41,9790,9820,9760,690863,6758268760,4270059110580,436611361
011070,LG이노텍,KOSPI,,236500,-500,-0.21,233000,238500,230000,105024,24634739834,5597270805500,23667107
066570,LG전자,KOSPI,,94100,-1300,-1.36,94500,94800,93800,294601,27771881800,15448353641600,163647814
066575,LG전자우,KOSPI,,43150,-450,-1.03,43300,43550,43000,18542,800600400,741575554800,17185992
037560,LG헬로비전,KOSPI,,3130,-50,-1.57,3175,3175,3100,301234,941488820,240472515825,77446865
051910,LG화학,KOSPI,,394000,0,0.0,386500,403500,383500,316288,124900731000,27848679313500,70592343
051915,LG화학우,KOSPI,,259500,3500,1.37,254000,261500,252000,16384,4233782000,1995243600000,7688800
079550,LIG넥스원,KOSPI,,154700,500,0.32,151300,155700,150700,87394,13427365400,3407800000000,22000000
225190,LK삼양,KOSDAQ,중견기업부,1839,1,0.05,1838,1841,1828,63930,117074223,93377129600,50748440
006260,LS,KOSPI,,171000,3000,1.79,162300,173500,161300,869687,146015570000,5512640000000,32200000
010120,LS ELECTRIC,KOSPI,,231000,18500,8.71,208500,235500,206000,1512004,331666524000,6930000000000,30000000
000680,LS네트웍스,KOSPI,,4860,200,4.29,4600,5120,4530,5453444,26709843725,382982657760,78803016
060370,LS마린솔루션,KOSDAQ,중견기업부,15850,1150,7.82,14500,18070,14400,12673449,208814148900,411380359520,25938232
417200,LS머트리얼즈,KOSDAQ,중견기업부,30550,500,1.66,30800,31550,29350,7089166,216128432250,2060023466550,67652659
229640,LS에코에너지,KOSPI,,42500,4650,12.29,36850,44400,36050,7797524,315090054900,1319932284900,30624879
108320,LX세미콘,KOSPI,,69600,-900,-1.28,70200,70500,69600,94532,6607032300,1131995280000,16264300
001120,LX인터내셔널,KOSPI,,31250,100,0.32,30850,31850,30700,515994,16136437450,1213188000000,38760000
108670,LX하우시스,KOSPI,,44900,-650,-1.43,45550,45550,44900,14722,663843450,404441917000,8967670
108675,LX하우시스우,KOSPI,,22900,-400,-1.72,23600,23600,22700,634,14516900,23433891000,1032330
383800,LX홀딩스,KOSPI,,6930,-40,-0.57,6950,6990,6900,47816,331191040,527862374800,76280690
38380K,LX홀딩스1우,KOSPI,,8930,-40,-0.45,9100,9100,8910,654,5866360,13099647900,1465285
086960,MDS테크,KOSDAQ,중견기업부,1671,-50,-2.91,1721,1733,1667,1009312,1710338643,146499557748,87671788
023150,MH에탄올,KOSPI,,6230,30,0.48,6240,6240,6160,1190,7367350,45746861200,7378526
038340,MIT,KOSDAQ,관리종목(소속부없음),1283,0,0.0,0,0,0,0,0,33979354334,26484298
035420,NAVER,KOSPI,,179000,-3100,-1.7,180300,181100,179000,723603,129997922500,29136101763600,162408594
160550,NEW,KOSDAQ,중견기업부,3200,0,0.0,3160,3245,3145,44777,142369645,89997191850,27906106
053290,NE능률,KOSDAQ,우량기업부,4515,5,0.11,4485,4605,4475,37974,171618275,74616276105,16526307
181710,NHN,KOSPI,,22500,-300,-1.32,22650,22850,22500,28741,648683050,759737767500,33766123
060250,NHN KCP,KOSDAQ GLOBAL,우량기업부,10030,-190,-1.86,10150,10220,10010,195879,1977692800,403212534440,40160611
104200,NHN벅스,KOSDAQ,중견기업부,3855,-40,-1.03,3890,3890,3825,18248,70141990,57011929750,14827550
400760,NH올원리츠,KOSPI,,3595,-30,-0.83,3620,3620,3590,18673,67231315,152342000000,42200000
005940,NH투자증권,KOSPI,,12250,-230,-1.84,12360,12410,12220,424733,5216343060,4018330508730,327492299
005945,NH투자증권우,KOSPI,,11270,-140,-1.23,11390,11390,11190,97165,1094063880,212109680320,18870968
338100,NH프라임리츠,KOSPI,,4400,10,0.23,4420,4420,4375,49327,216896020,82197300000,18660000
034310,NICE,KOSPI,,11470,-180,-1.55,11620,11620,11350,58914,673942940,428289707340,37503477
030190,NICE평가정보,KOSPI,,11090,0,0.0,11150,11500,11050,19473,218128620,668397290400,60107670
008260,NI스틸,KOSPI,,4485,-35,-0.77,4520,4535,4470,35246,158236625,128414525330,28600117
004250,NPC,KOSPI,,5280,-60,-1.12,5300,5340,5240,32782,173830450,193881600000,36720000
004255,NPC우,KOSPI,,2820,-70,-2.42,2905,2930,2795,17735,50165330,14889600000,5280000
222160,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0.0,0,0,0,0,0,79551289560,9894439
456040,OCI,KOSPI,,94800,-600,-0.63,95000,95300,93200,27142,2555556000,851382274500,8952495
010060,OCI홀딩스,KOSPI,,98300,-1700,-1.7,98000,100500,96700,84143,8290861400,1929008723800,19563983
178920,PI첨단소재,KOSPI,,25350,-450,-1.74,25800,26100,25300,88216,2261180550,744436262700,29366322
024940,PN풍년,KOSDAQ,벤처기업부,4220,20,0.48,4200,4285,4185,123339,521177395,42400000000,10000000
005490,POSCO홀딩스,KOSPI,,381500,-6000,-1.55,382000,384000,380000,354486,135104590500,32263924245000,84571230
218410,RFHIC,KOSDAQ,우량기업부,17000,-540,-3.08,17370,17370,16960,119341,2047031730,449705825160,26484442
327260,RF머트리얼즈,KOSDAQ,벤처기업부,9380,-70,-0.74,9470,9470,9250,31294,291080480,78850709850,8433231
091340,S&K폴리텍,KOSDAQ,중견기업부,2750,-45,-1.61,2795,2820,2750,54704,151952080,32302269960,11703721
010950,S-Oil,KOSPI,,67900,100,0.15,67600,68400,67500,116757,7932337800,7644371576800,112582792
010955,S-Oil우,KOSPI,,47450,-50,-0.11,47500,47500,47300,6127,290309100,190840436150,4021927
419530,SAMG엔터,KOSDAQ,기술성장기업부,11600,-230,-1.94,11820,11960,11580,52144,609029400,101115246100,8590930
019550,SBI인베스트먼트,KOSDAQ,중견기업부,894,21,2.41,875,896,863,911735,807852534,144887518050,162066575
950110,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),3385,5,0.15,3380,3425,3365,8077,27412695,82379949500,24052540
034120,SBS,KOSPI,,20650,-450,-2.13,20900,20950,20500,99818,2065132800,381227940900,18551238
036120,SCI평가정보,KOSDAQ,중견기업부,2590,-40,-1.52,2630,2635,2590,53409,139544930,92832500000,35500000
246960,SCL사이언스,KOSDAQ,기술성장기업부,10300,-130,-1.25,10200,10680,10080,18646,193806170,74249875800,7236830
099220,SDN,KOSDAQ,중견기업부,2095,-75,-3.46,2130,2250,2080,6896972,14882880010,118241662155,56171811
036540,SFA반도체,KOSDAQ,우량기업부,5590,-230,-3.95,5710,5750,5580,963651,5425384530,919333093770,164460303
255220,SG,KOSDAQ,중견기업부,1370,-44,-3.11,1403,1416,1352,574339,791205484,83872172610,61175910
040610,SG&G,KOSDAQ,중견기업부,1650,12,0.73,1644,1650,1616,68967,113038120,55971175832,34087196
049470,SGA,KOSDAQ,중견기업부,490,0,0.0,0,0,0,0,0,28842502010,58862249
184230,SGA솔루션즈,KOSDAQ,벤처기업부,697,-12,-1.69,701,709,694,177877,124396199,43569016056,62599161
016250,SGC E&C,KOSDAQ,우량기업부,16490,90,0.55,16400,16490,16270,2008,33019010,53486716650,3243585
005090,SGC에너지,KOSPI,,27250,-450,-1.62,27300,27850,27200,64502,1773177350,393374790900,14409333
001380,SG글로벌,KOSPI,,1812,-13,-0.71,1825,1842,1785,46693,84108819,80395887684,44964143
004060,SG세계물산,KOSPI,,394,-6,-1.5,398,400,392,603087,238239285,79755434240,202424960
001770,SHD,KOSPI,,17520,-280,-1.57,17800,17800,17510,3326,58558480,21308960120,1214878
002360,SH에너지화학,KOSPI,,620,-8,-1.27,625,627,620,725547,450960300,69014046330,111133730
