종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
290120,DH오토리드,KOSDAQ,우량기업부,3250,0,0.0,3280,3280,3205,24993,80605855,50269047120,15515138
025440,DH오토웨어,KOSDAQ,중견기업부,1980,-3,-0.15,1974,2010,1968,36776,73199910,61100729640,30781224
001530,DI동일,KOSPI,,26700,-300,-1.11,27000,27050,26450,82967,2216771500,659284835950,24738643
000210,DL,KOSPI,,52600,-800,-1.5,53400,53900,52100,54323,2867248400,1106470675200,20955884
000215,DL우,KOSPI,,25800,100,0.39,25700,25850,25350,1232,31584650,42995932500,1686115
375500,DL이앤씨,KOSPI,,36400,750,2.1,36100,36650,35900,115528,4195131100,1404578514900,38693623
37550L,DL이앤씨2우(전환),KOSPI,,24450,-50,-0.2,24700,24800,23800,1330,32526250,51742799500,2111951
37550K,DL이앤씨우,KOSPI,,18810,260,1.4,18550,18810,18340,1432,26657720,39698760300,2113885
068790,DMS,KOSDAQ,우량기업부,6990,110,1.6,6930,7010,6870,218404,1514428480,171028504560,24573061
007340,DN오토모티브,KOSPI,,84300,1300,1.57,83900,84700,82700,14341,1203641400,842494621500,9994005
004840,DRB동일,KOSPI,,6390,0,0.0,6350,6490,6350,51588,331354680,127552000000,19930000
241520,DSC인베스트먼트,KOSDAQ,중견기업부,4040,15,0.37,4095,4170,4025,354544,1448828765,112775239165,27811403
155660,DSR,KOSPI,,4285,40,0.94,4250,4290,4225,15836,67348055,68480000000,16000000
069730,DSR제강,KOSPI,,4165,5,0.12,4160,4195,4150,46063,191475040,59904000000,14400000
017860,DS단석,KOSPI,,158500,-4000,-2.46,163200,165400,158000,46886,7557145800,929032534000,5861404
180400,DXVX,KOSDAQ,중견기업부,4195,-35,-0.83,4150,4270,4105,79695,333568705,126770517240,30219432
017940,E1,KOSPI,,68700,700,1.03,68600,69000,68000,10632,727517300,471282000000,6860000
245620,EDGC,KOSDAQ,기술성장기업부,457,-12,-2.56,481,482,455,1945541,897400419,63430229558,138493951
037370,EG,KOSDAQ,중견기업부,9550,-20,-0.21,9500,9630,9500,42863,409704260,82713481480,8624972
278990,EMB,KONEX,일반기업부,10900,120,1.11,10970,10970,10900,9,98240,52337232900,4801581
365550,ESR켄달스퀘어리츠,KOSPI,,4255,35,0.83,4235,4295,4235,286933,1222048305,903497360000,213089000
050120,ES큐브,KOSDAQ,벤처기업부,2680,85,3.28,2610,2685,2610,15081,40152400,36351750480,13564086
383220,F&F,KOSPI,,68200,300,0.44,68400,68800,67500,164868,11215702200,2612542515000,38307075
007700,F&F홀딩스,KOSPI,,15520,-200,-1.27,15630,15700,15350,39569,611862080,607054975840,39114367
214270,FSN,KOSDAQ,중견기업부,2550,-30,-1.16,2610,2620,2540,336834,869484720,85121185280,33250463
130500,GH신소재,KOSDAQ,중견기업부,2700,0,0.0,2700,2720,2540,50936,136314255,39271640400,14545052
114090,GKL,KOSPI,,12050,30,0.25,12040,12150,12000,131793,1588319390,744123710100,61855670
900290,GRT,KOSDAQ,외국기업(소속부없음),3380,-45,-1.31,3430,3435,3300,65494,219906975,227390625000,67375000
078930,GS,KOSPI,,51700,800,1.57,51600,51800,50500,195637,10075843100,4785141967000,92915378
083450,GST,KOSDAQ,우량기업부,50800,200,0.4,52000,53000,50400,784536,40516330600,472409671500,9317745
006360,GS건설,KOSPI,,15210,200,1.33,15110,15360,15090,507333,7746539610,1299982833100,85581490
001250,GS글로벌,KOSPI,,2735,-5,-0.18,2760,2850,2730,1305466,3633787765,226142513360,82533764
007070,GS리테일,KOSPI,,21000,200,0.96,20950,21200,20800,143379,3005420400,2193840465900,104717922
078935,GS우,KOSPI,,39150,50,0.13,39100,39400,38850,7625,298783250,69965179200,1784826
297890,HB솔루션,KOSDAQ,우량기업부,5110,345,7.24,4860,5140,4810,7672199,38245998505,372883021800,73114318
440290,HB인베스트먼트,KOSDAQ,중견기업부,3080,-45,-1.44,3150,3150,3080,216702,673571325,82750390800,26867010
078150,HB테크놀러지,KOSDAQ,우량기업부,2365,5,0.21,2395,2425,2345,2323215,5550698820,220200300500,92715916
012630,HDC,KOSPI,,8270,110,1.35,8160,8380,8160,203719,1689831240,494064032670,59741721
039570,HDC랩스,KOSPI,,8070,-30,-0.37,8040,8180,7970,19381,156609150,209218264060,25957601
089470,HDC현대EP,KOSPI,,4685,-65,-1.37,4750,4775,4600,54904,257139140,149451500000,31900000
294870,HDC현대산업개발,KOSPI,,18280,270,1.5,17930,18480,17930,290760,5322748060,1205445065700,65907330
009540,HD한국조선해양,KOSPI,,127900,300,0.24,129000,129000,126100,207683,26568327500,9044804224800,70773116
267250,HD현대,KOSPI,,70100,-200,-0.28,70600,70900,69400,201791,14112866200,5513717333000,78993085
267270,HD현대건설기계,KOSPI,,57600,2700,4.92,55800,58600,55700,337054,19398219800,1132795597500,19700793
322000,HD현대에너지솔루션,KOSPI,,22700,150,0.67,22600,22850,22500,37010,838382250,254800000000,11200000
042670,HD현대인프라코어,KOSPI,,8570,300,3.63,8390,8600,8340,3451955,29383529690,1710601592210,199603453
267260,HD현대일렉트릭,KOSPI,,162600,12900,8.62,151000,162700,150800,457611,72574610400,5821612302500,36047135
329180,HD현대중공업,KOSPI,,126100,300,0.24,126600,126600,123900,164490,20609474500,11176535304400,88773116
097230,HJ중공업,KOSPI,,3355,70,2.13,3335,3380,3280,29969,100074975,280634326970,83274281
195940,HK이노엔,KOSDAQ GLOBAL,중견기업부,37450,50,0.13,37750,38100,37150,120978,4537529350,1060954417950,28329891
014790,HL D&I,KOSPI,,2000,1,0.05,1995,2050,1995,53566,107528837,75717202000,37858601
028300,HLB,KOSDAQ,중견기업부,112700,8900,8.57,104700,114600,104500,4306657,480892068500,14742517020700,130812041
003580,HLB글로벌,KOSPI,,6940,240,3.58,6710,7100,6710,1168767,8120444090,308100294880,44523164
278650,HLB바이오스텝,KOSDAQ,중견기업부,4020,175,4.55,3895,4085,3885,5442205,21810129730,342646435890,85447989
343090,HLB사이언스,KONEX,일반기업부,2495,65,2.67,2495,2500,2350,30442,74075890,40866620465,16379407
067630,HLB생명과학,KOSDAQ,중견기업부,21200,2370,12.59,18830,21900,18830,10844064,221343082560,2228613513000,106124453
024850,HLB이노베이션,KOSDAQ,중견기업부,4330,260,6.39,4080,4450,4080,3870860,16716499475,295136463180,68160846
047920,HLB제약,KOSDAQ,기술성장기업부,39700,7350,22.72,32900,42050,32650,8306103,322081349100,1261524356700,31656822
115450,HLB테라퓨틱스,KOSDAQ,중견기업부,10490,470,4.69,10110,10850,9980,6054916,62845628770,790454763790,75353171
046210,HLB파나진,KOSDAQ,벤처기업부,4800,190,4.12,4630,4870,4630,896592,4300583835,196821729600,41004527
204320,HL만도,KOSPI,,32950,500,1.54,32900,33300,32800,336571,11116086800,1540193536000,46957120
060980,HL홀딩스,KOSPI,,35850,350,0.99,35500,35900,35500,28041,1000409100,364573348500,10169410
011200,HMM,KOSPI,,15890,190,1.21,15850,16040,15790,1150080,18255765570,10948837591440,689039496
403870,HPSP,KOSDAQ,벤처기업부,52600,1200,2.33,53000,54600,52100,1651181,87978121700,4370629388800,82934144
036640,HRS,KOSDAQ,우량기업부,5560,30,0.54,5540,5570,5490,64253,355820560,90932688000,16354800
035000,HS애드,KOSPI,,6240,20,0.32,6220,6290,6220,15552,97164550,103546306250,16567409
439730,IBKS제20호스팩,KOSDAQ,SPAC(소속부없음),2560,-10,-0.39,2570,2570,2500,16780,42376740,11033600000,4310000
442770,IBKS제21호스팩,KOSDAQ,SPAC(소속부없음),2435,-5,-0.2,2440,2475,2435,2850,6945520,10293450000,4210000
448760,IBKS제22호스팩,KOSDAQ,SPAC(소속부없음),2440,5,0.21,2430,2440,2425,3452,8408030,10809200000,4430000
467930,IBKS제23호스팩,KOSDAQ,SPAC(소속부없음),2210,0,0.0,2200,2225,2200,6249,13800315,9348300000,4230000
469480,IBKS제24호스팩,KOSDAQ,SPAC(소속부없음),2190,0,0.0,2180,2190,2180,4995,10907245,9263700000,4230000
003560,IHQ,KOSPI,,10760,0,0.0,0,0,0,0,0,58906362440,5474569
095340,ISC,KOSDAQ,우량기업부,87700,-1500,-1.68,90300,91100,87600,241065,21389250800,1867460809800,21197058
099520,ITX-AI,KOSDAQ,관리종목(소속부없음),1284,0,0.0,0,0,0,0,0,58141862016,45281824
175330,JB금융지주,KOSPI,,13590,630,4.86,13150,13590,13120,459906,6172592380,2639475668940,195083198
950170,JTC,KOSDAQ,관리종목(소속부없음),4470,90,2.05,4365,4490,4275,57362,249397885,225293031040,50288623
234080,JW생명과학,KOSPI,,12600,10,0.08,12690,12800,12560,14620,184540320,199515380400,15834554
067290,JW신약,KOSDAQ,중견기업부,2070,-55,-2.59,2080,2120,2000,440687,911215375,105750324160,50841502
001060,JW중외제약,KOSPI,,33000,250,0.76,32900,33150,32400,97641,3191211550,768435690000,23285930
001067,JW중외제약2우B,KOSPI,,60900,0,0.0,61200,61200,60100,18,1088500,12619377300,209973
001065,JW중외제약우,KOSPI,,30300,-300,-0.98,30600,30600,30300,148,4486550,10361115300,341951
096760,JW홀딩스,KOSPI,,3230,80,2.54,3145,3255,3105,80874,258779340,239886436790,73924942
035900,JYP Ent.,KOSDAQ GLOBAL,우량기업부,67600,0,0.0,67800,68700,67500,474630,32299265600,2405549708400,35532492
318000,KBG,KOSDAQ,벤처기업부,8530,110,1.31,8450,8590,8410,72254,613725860,74466699960,8740223
024840,KBI메탈,KOSDAQ,중견기업부,1352,5,0.37,1347,1363,1340,49515,66774610,45903824616,33952533
105560,KB금융,KOSPI,,76100,2300,3.12,73600,76800,73600,1777423,133834939700,30666841472000,403511072
432320,KB스타리츠,KOSPI,,4140,40,0.98,4100,4140,4100,79710,328326010,418333925625,101414285
024120,KB오토시스,KOSDAQ,중견기업부,4375,-5,-0.11,4380,4400,4320,33386,145765000,50312500000,11500000
455250,KB제25호스팩,KOSDAQ,SPAC(소속부없음),2190,-5,-0.23,2195,2195,2170,2022,4435365,9449475000,4305000
458320,KB제26호스팩,KOSDAQ,SPAC(소속부없음),2345,20,0.86,2325,2345,2320,35458,82647545,12909225000,5505000
464680,KB제27호스팩,KOSDAQ,SPAC(소속부없음),1998,-1,-0.05,1997,2000,1997,17873,35713124,25797095000,12905000
002380,KCC,KOSPI,,289000,-1000,-0.34,293500,293500,282500,35459,10210998000,2572633354500,8886471
021320,KCC건설,KOSDAQ,우량기업부,4620,0,0.0,4625,4675,4605,8887,41114750,98975000000,21400000
344820,KCC글라스,KOSPI,,41050,-100,-0.24,41450,41450,40900,23071,946904000,657186568800,15970512
036670,KCI,KOSDAQ,우량기업부,7730,-10,-0.13,7720,7770,7640,13994,107865660,87342500000,11270000
009070,KCTC,KOSPI,,3950,50,1.28,3890,3965,3890,50969,200752575,118350000000,30000000
009440,KC그린홀딩스,KOSPI,,2715,-55,-1.99,2770,2815,2715,39374,108306365,61471845200,22434980
112190,KC산업,KONEX,일반기업부,1689,0,0.0,1748,1748,1501,136,224995,12034552317,7125253
119650,KC코트렐,KOSPI,,1425,-23,-1.59,1448,1450,1420,193961,277146492,72328310600,50935430
044180,KD,KOSDAQ,투자주의환기종목(소속부없음),679,-12,-1.74,698,725,669,473067,329139293,18168103320,26717799
092220,KEC,KOSPI,,1492,10,0.67,1502,1512,1480,1007450,1504664631,299538606372,200763141
151860,KG ETS,KOSDAQ,우량기업부,9830,-110,-1.11,9930,10070,9810,275286,2727543920,354240000000,36000000
046440,KG모빌리언스,KOSDAQ,우량기업부,5270,60,1.15,5220,5350,5170,55241,289967140,204610743360,38825568
003620,KG모빌리티,KOSPI,,7180,70,0.98,7120,7230,7030,828811,5929894460,1338605131840,186956024
016380,KG스틸,KOSPI,,7070,70,1.0,7030,7100,7000,302780,2133546900,703062545910,100008897
035600,KG이니시스,KOSDAQ,우량기업부,11880,160,1.37,11830,11960,11790,70470,837083010,332062764600,27904434
001390,KG케미칼,KOSPI,,5880,20,0.34,5860,5940,5850,304516,1792996370,401913264800,68469040
226360,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),319,0,0.0,0,0,0,0,0,60627181021,190053859
111870,KH 전자,KOSDAQ,관리종목(소속부없음),2970,0,0.0,0,0,0,0,0,41572037430,13997319
033180,KH 필룩스,KOSPI,,6630,0,0.0,0,0,0,0,0,120578742570,18186839
060720,KH바텍,KOSDAQ,중견기업부,14800,60,0.41,14780,15000,14780,117030,1745418030,350899690440,23677442
015590,KIB플러그에너지,KOSPI,,426,3,0.71,417,445,406,15533748,6597199934,100954137744,236981544
001940,KISCO홀딩스,KOSPI,,26200,400,1.55,26100,26550,25600,41891,1101145600,425438794000,16176380
058400,KNN,KOSDAQ,우량기업부,903,3,0.33,901,918,901,351151,318291432,119848896600,132429720
025000,KPX케미칼,KOSPI,,45950,50,0.11,45800,46050,45800,3525,162020200,222156000000,4840000
092230,KPX홀딩스,KOSPI,,57800,100,0.17,57500,57900,57400,2797,161286900,243762074200,4224646
000040,KR모터스,KOSPI,,1110,-85,-7.11,1173,1191,1110,1078067,1223648672,32541413556,29132868
044450,KSS해운,KOSPI,,8340,110,1.34,8380,8430,8240,28775,240150390,192536239200,23085880
030200,KT,KOSPI,,38350,1050,2.82,37750,38650,37600,643514,24587898700,9837387994000,257860760
033780,KT&G,KOSPI,,92300,1000,1.1,91500,93200,91400,254859,23583597900,12041798722800,130322497
058850,KTcs,KOSPI,,3700,40,1.09,3700,3760,3685,532071,1980189395,158361350000,42685000
058860,KTis,KOSPI,,2945,15,0.51,2940,2965,2940,141838,418707300,102839910000,34802000
122450,KX,KOSDAQ,중견기업부,4750,-35,-0.73,4800,4830,4665,79557,375063860,215345829000,45335964
052900,KX하이텍,KOSDAQ,우량기업부,1500,93,6.61,1467,1570,1430,3460690,5228102880,82495952949,55107517
376190,LB루셈,KOSDAQ,중견기업부,7220,30,0.42,7200,7310,7170,32093,231981730,177612000000,24600000
061970,LB세미콘,KOSDAQ,우량기업부,7630,0,0.0,7630,7720,7500,794771,6063745830,334076436960,43784592
309960,LB인베스트먼트,KOSDAQ,중견기업부,4420,35,0.8,4385,4440,4355,43108,189817675,102620196380,23217239
093050,LF,KOSPI,,14430,210,1.48,14380,14520,14220,52727,758658240,420471200000,29240000
003550,LG,KOSPI,,91300,2200,2.47,89900,92100,89200,259743,23629596900,14345850561600,157300993
034220,LG디스플레이,KOSPI,,11210,210,1.91,11070,11290,11060,1122413,12553869300,3986066898000,357815700
051900,LG생활건강,KOSPI,,376500,11500,3.15,368000,377000,363000,130849,48811490500,5880251170500,15618197
051905,LG생활건강우,KOSPI,,167000,5600,3.47,162000,168000,160500,20925,3463121200,349809520200,2099697
373220,LG에너지솔루션,KOSPI,,413500,6000,1.47,409500,414000,409000,153619,63294644000,96525000000000,234000000
003555,LG우,KOSPI,,65300,500,0.77,64900,65800,64900,5945,388305500,198520434000,3021620
032640,LG유플러스,KOSPI,,10010,80,0.81,9970,10060,9960,1080713,10827593670,4370479723610,436611361
011070,LG이노텍,KOSPI,,193900,1600,0.83,193800,194300,191400,141468,27335841500,4579585204500,23667107
066570,LG전자,KOSPI,,99200,3200,3.33,97000,99200,96300,777368,76421392400,16201133586000,163647814
066575,LG전자우,KOSPI,,45200,1600,3.67,43500,45400,43500,101537,4541754200,774228939600,17185992
037560,LG헬로비전,KOSPI,,3460,40,1.17,3425,3475,3420,178656,617093435,267966152900,77446865
051910,LG화학,KOSPI,,439000,500,0.11,442000,446000,438000,213238,94234223500,30990038577000,70592343
051915,LG화학우,KOSPI,,302000,1000,0.33,301000,303500,300500,14758,4459075500,2333550800000,7688800
079550,LIG넥스원,KOSPI,,164700,3200,1.98,161700,167400,159500,303361,49765459900,3630000000000,22000000
006260,LS,KOSPI,,111000,5900,5.61,106600,111800,104600,338722,36900149400,3564540000000,32200000
010120,LS ELECTRIC,KOSPI,,92600,2200,2.43,90700,93500,87600,563700,51043378000,2757000000000,30000000
000680,LS네트웍스,KOSPI,,4685,-5,-0.11,4700,4765,4645,2061666,9732155705,369192129960,78803016
060370,LS마린솔루션,KOSDAQ,중견기업부,9380,-60,-0.64,9480,9550,9380,55889,527117710,243300616160,25938232
417200,LS머트리얼즈,KOSDAQ,중견기업부,24600,300,1.23,24450,25150,24450,581284,14418166050,1667638044350,67652659
229640,LS에코에너지,KOSPI,,18350,-400,-2.13,18850,18890,18350,224569,4179656170,561966529650,30624879
108320,LX세미콘,KOSPI,,79500,-1200,-1.49,81200,81500,79500,137769,11058410100,1296264710000,16264300
001120,LX인터내셔널,KOSPI,,26050,0,0.0,26100,26200,25900,164036,4269486950,1011636000000,38760000
108670,LX하우시스,KOSPI,,39700,400,1.02,39800,40100,39450,15072,599149700,358258416500,8967670
108675,LX하우시스우,KOSPI,,20800,50,0.24,20750,20800,20700,2744,56952850,21420847500,1032330
383800,LX홀딩스,KOSPI,,7000,0,0.0,6970,7020,6970,59795,418604030,533964830000,76280690
38380K,LX홀딩스1우,KOSPI,,9150,130,1.44,9110,9200,8980,729,6651320,13407357750,1465285
086960,MDS테크,KOSDAQ,중견기업부,1872,-16,-0.85,1912,1918,1871,1392409,2630375410,163859440856,87578536
023150,MH에탄올,KOSPI,,6360,40,0.63,6420,6480,6300,7322,46524520,46927425360,7378526
038340,MIT,KOSDAQ,관리종목(소속부없음),1283,0,0.0,0,0,0,0,0,33979354334,26484298
035420,NAVER,KOSPI,,184400,1300,0.71,184700,187800,184400,1042672,193290940900,29980626452400,162408594
160550,NEW,KOSDAQ,중견기업부,3660,-10,-0.27,3665,3770,3660,60781,223520955,102275878490,27906106
053290,NE능률,KOSDAQ,우량기업부,5230,-30,-0.57,5260,5340,5200,100752,529774960,86432585610,16526307
181710,NHN,KOSPI,,25600,-300,-1.16,25900,26200,25550,57728,1486944850,866101054950,33766123
060250,NHN KCP,KOSDAQ GLOBAL,우량기업부,13310,10,0.08,13540,13540,13060,575545,7642318490,535340944630,40160611
104200,NHN벅스,KOSDAQ,중견기업부,4975,60,1.22,4915,5050,4880,98744,491493395,73767061250,14827550
400760,NH올원리츠,KOSPI,,3595,50,1.41,3550,3595,3540,24570,87785920,151709000000,42200000
005940,NH투자증권,KOSPI,,12870,70,0.55,12900,12920,12750,1247752,16034163310,4265223744060,331665921
005945,NH투자증권우,KOSPI,,11890,120,1.02,11830,11890,11800,138474,1640435240,224375809520,18870968
338100,NH프라임리츠,KOSPI,,4285,10,0.23,4260,4290,4245,34816,148775030,79958100000,18660000
034310,NICE,KOSPI,,12250,140,1.16,12040,12310,12040,27477,334312350,460917732330,37503477
030190,NICE평가정보,KOSPI,,10550,200,1.93,10400,10580,10220,54165,567155550,633534841800,60107670
008260,NI스틸,KOSPI,,4770,-45,-0.93,4820,4830,4760,108850,519809510,136422558090,28600117
004250,NPC,KOSPI,,4950,35,0.71,4920,4960,4920,56059,276773900,181764000000,36720000
004255,NPC우,KOSPI,,2810,25,0.9,2785,2855,2770,17980,50157640,14784000000,5280000
222160,NPX,KOSDAQ,기술성장기업부,8040,0,0.0,0,0,0,0,0,79551289560,9894439
456040,OCI,KOSPI,,83300,-500,-0.6,84100,85400,83000,39972,3352515400,749810619000,8990535
010060,OCI홀딩스,KOSPI,,93800,800,0.86,93300,94900,93000,76924,7208091700,1833185497000,19606262
178920,PI첨단소재,KOSPI,,21900,300,1.39,21900,22050,21600,71777,1570124950,643122451800,29366322
024940,PN풍년,KOSDAQ,벤처기업부,4730,-25,-0.53,4770,4810,4730,134789,642039125,47600000000,10000000
005490,POSCO홀딩스,KOSPI,,428000,1500,0.35,430500,435000,428000,495279,213828105000,36281057670000,84571230
218410,RFHIC,KOSDAQ,우량기업부,15920,1030,6.92,15190,16690,15190,621469,9970877010,421367472220,26484442
327260,RF머트리얼즈,KOSDAQ,벤처기업부,9150,160,1.78,8990,9250,8990,26202,238881560,77164063650,8433231
091340,S&K폴리텍,KOSDAQ,중견기업부,2530,0,0.0,2530,2550,2500,24395,61351390,29610414130,11703721
010950,S-Oil,KOSPI,,78300,200,0.26,78100,79000,77000,243098,18906162800,8792716055200,112582792
010955,S-Oil우,KOSPI,,49650,-200,-0.4,49850,50000,49550,8770,436024400,200694157300,4021927
419530,SAMG엔터,KOSDAQ,기술성장기업부,14620,-120,-0.81,14770,14880,14620,65255,959046890,125771215200,8590930
019550,SBI인베스트먼트,KOSDAQ,중견기업부,917,15,1.66,903,920,903,753670,687229697,147966782975,162066575
950110,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),4030,115,2.94,4050,4050,3890,5240,20732975,95007533000,24052540
034120,SBS,KOSPI,,29900,2200,7.94,28300,30000,27700,769932,22501704450,551899330500,18551238
151910,SBW생명과학,KOSDAQ,중견기업부,640,0,0.0,0,0,0,0,0,120557466880,188371042
036120,SCI평가정보,KOSDAQ,중견기업부,2840,-105,-3.57,2930,2960,2780,390774,1122308895,101175000000,35500000
099220,SDN,KOSDAQ,중견기업부,1070,-23,-2.1,1093,1104,1070,339054,367796791,60497040447,56171811
036540,SFA반도체,KOSDAQ,우량기업부,5920,60,1.02,6000,6070,5900,1416318,8471754670,975249596790,164460303
255220,SG,KOSDAQ,중견기업부,2230,-100,-4.29,2290,2385,2185,5224581,11878753015,121765287640,54603268
040610,SG&G,KOSDAQ,중견기업부,1698,5,0.3,1710,1715,1694,30302,51518500,57880058808,34087196
049470,SGA,KOSDAQ,중견기업부,450,34,8.17,416,470,405,2093179,918290119,26900047793,58862249
184230,SGA솔루션즈,KOSDAQ,벤처기업부,721,7,0.98,715,747,711,267393,193322223,43129086480,59901509
005090,SGC에너지,KOSPI,,22500,100,0.45,22650,22700,22400,23891,538516450,324209992500,14409333
016250,SGC이테크건설,KOSDAQ,우량기업부,16610,50,0.3,16680,16810,16570,4965,82494310,53811075150,3243585
001380,SG글로벌,KOSPI,,2435,0,0.0,2440,2510,2425,253242,623199515,109487688205,44964143
004060,SG세계물산,KOSPI,,430,2,0.47,431,432,426,446570,191534525,87042732800,202424960
001770,SHD,KOSPI,,19820,80,0.41,19720,19830,19540,1389,27356930,24066733180,1214878
002360,SH에너지화학,KOSPI,,621,2,0.32,620,625,620,473495,294588747,69125180060,111133730
009160,SIMPAC,KOSPI,,4350,150,3.57,4255,4385,4200,258819,1118239700,283636951860,65429516
123700,SJM,KOSPI,,3735,45,1.22,3690,3750,3690,68899,255891160,58362318520,15604898
025530,SJM홀딩스,KOSPI,,3900,60,1.56,3825,3990,3795,71193,278868910,58167961160,14934008
034730,SK,KOSPI,,191000,8000,4.37,186700,191500,184800,195722,37097842400,13951601507400,73198329
011790,SKC,KOSPI,,116300,1200,1.04,114600,118300,113300,406521,47155330600,4411656717000,37868298
018670,SK가스,KOSPI,,149400,100,0.07,149200,150600,148700,12271,1834889800,1379921478000,9230244
001740,SK네트웍스,KOSPI,,6240,110,1.79,6190,6280,6180,431016,2687636030,1380774108480,221277902
006120,SK디스커버리,KOSPI,,44300,400,0.91,43950,44600,43700,21902,969430800,848136440250,19037855
006125,SK디스커버리우,KOSPI,,31850,100,0.31,31800,31950,31650,1081,34329000,43063023500,1358455
